id_transaccion,id_usuario,fecha,hora,gasto_promedio_usuario,hora_habitual_usuario,desviacion_hora,categoria,monto,ratio_monto_promedio,es_online,tipo_ip,intentos_ultimos_10_min,es_fraude
39077,5339,2025-11-30 04:23:00,4,3.51,16,12,Viajes,7.91,2.25,1,Tor,0.0,1
4925,2655,2025-11-30 04:26:00,4,18.44,2,2,Electrónica,24.09,1.31,1,Residencial,0.0,0
91621,5088,2025-11-30 04:27:00,4,49.22,16,12,Salud,58.04,1.18,1,Residencial,0.0,0
44489,5805,2025-11-30 04:34:00,4,30.07,9,5,Viajes,235.97,7.85,1,Residencial,0.0,0
78348,5468,2025-11-30 04:35:00,4,64.23,17,11,Electrónica,22.4,0.35,0,N/A,0.0,0
39078,5339,2025-11-30 04:38:00,4,3.51,16,12,Viajes,68.93,19.64,0,N/A,0.0,0
74690,746,2025-11-30 04:39:00,4,130.59,1,3,Electrónica,23.49,0.18,1,Residencial,0.0,0
61177,8879,2025-11-30 04:48:00,4,99.21,23,5,Suscripciones,11.66,0.12,0,N/A,0.0,0
69783,859,2025-11-30 04:49:00,4,15.03,12,8,Viajes,2.75,0.18,0,N/A,0.0,0
10008,7954,2025-11-30 04:50:00,4,54.11,2,2,Electrónica,2.88,0.05,0,N/A,0.0,0
91947,5291,2025-11-30 04:52:00,4,31.09,2,2,Restaurante,46.93,1.51,0,N/A,0.0,0
69784,859,2025-11-30 04:59:00,4,15.03,12,8,Viajes,6.71,0.45,1,Datacenter,0.0,1
27924,3160,2025-11-30 05:03:00,5,25.94,13,8,Electrónica,6.0,0.23,1,Residencial,0.0,0
3529,3157,2025-11-30 05:16:00,5,6.67,4,1,Electrónica,32.56,4.88,0,N/A,0.0,0
3755,2094,2025-11-30 05:26:00,5,24.02,15,10,Salud,11.55,0.48,1,Residencial,0.0,0
89018,4064,2025-11-30 05:33:00,5,11.03,15,10,Viajes,15.49,1.4,1,Residencial,0.0,0
58966,9414,2025-11-30 05:40:00,5,59.47,1,4,Suscripciones,1.94,0.03,1,Residencial,0.0,0
90446,7181,2025-11-30 05:48:00,5,19.04,19,10,Supermercado,6.68,0.35,0,N/A,0.0,0
76537,3538,2025-11-30 05:51:00,5,30.03,2,3,Viajes,72.1,2.4,0,N/A,0.0,0
1452,2809,2025-11-30 06:01:00,6,17.18,12,6,Electrónica,3.53,0.21,0,N/A,0.0,0
62090,6695,2025-11-30 06:06:00,6,14.96,10,4,Supermercado,17.65,1.18,0,N/A,0.0,0
47469,3484,2025-11-30 06:07:00,6,19.9,9,3,Viajes,160.04,8.04,1,Residencial,0.0,0
55110,5094,2025-11-30 06:11:00,6,70.79,23,7,Supermercado,64.16,0.91,1,Residencial,0.0,0
12282,8553,2025-11-30 06:18:00,6,14.24,3,3,Suscripciones,7.02,0.49,1,Datacenter,0.0,0
92373,2169,2025-11-30 06:19:00,6,29.77,22,8,Viajes,56.81,1.91,1,Residencial,0.0,0
26921,5478,2025-11-30 06:20:00,6,7.03,20,10,Salud,31.55,4.49,1,Residencial,0.0,0
26922,5478,2025-11-30 06:22:00,6,7.03,20,10,Suscripciones,24.49,3.48,0,N/A,1.0,1
46293,5784,2025-11-30 06:45:00,6,21.36,19,11,Restaurante,223.22,10.45,0,N/A,0.0,0
36537,7547,2025-11-30 06:45:00,6,40.93,23,7,Electrónica,28.18,0.69,0,N/A,0.0,0
14191,1402,2025-11-30 06:58:00,6,26.95,0,6,Salud,15.94,0.59,0,N/A,0.0,0
47106,8877,2025-11-30 07:02:00,7,39.85,5,2,Salud,4.25,0.11,0,N/A,0.0,0
98255,834,2025-11-30 07:02:00,7,11.99,23,8,Electrónica,5.34,0.45,1,Residencial,0.0,0
67746,5832,2025-11-30 07:09:00,7,30.88,21,10,Salud,27.46,0.89,0,N/A,0.0,0
11475,2229,2025-11-30 07:11:00,7,23.65,17,10,Salud,19.95,0.84,0,N/A,0.0,0
53146,351,2025-11-30 07:11:00,7,18.84,9,2,Suscripciones,8.6,0.46,0,N/A,0.0,0
6394,4568,2025-11-30 07:14:00,7,80.01,0,7,Restaurante,32.07,0.4,0,N/A,0.0,0
66912,9331,2025-11-30 07:21:00,7,13.51,23,8,Electrónica,112.75,8.35,0,N/A,0.0,1
87382,8686,2025-11-30 07:27:00,7,52.21,12,5,Suscripciones,19.07,0.37,1,Residencial,0.0,0
39604,3357,2025-11-30 07:27:00,7,63.94,20,11,Restaurante,2.54,0.04,0,N/A,0.0,0
66913,9331,2025-11-30 07:30:00,7,13.51,23,8,Salud,37.81,2.8,0,N/A,1.0,1
85838,5681,2025-11-30 07:41:00,7,9.87,20,11,Restaurante,3.35,0.34,0,N/A,0.0,0
64798,7079,2025-11-30 07:41:00,7,26.83,3,4,Restaurante,3.45,0.13,1,Residencial,0.0,0
14222,6388,2025-11-30 07:44:00,7,25.91,2,5,Supermercado,8.27,0.32,1,Residencial,0.0,0
58515,379,2025-11-30 07:46:00,7,72.6,10,3,Supermercado,8.16,0.11,0,N/A,0.0,0
58516,379,2025-11-30 07:49:00,7,72.6,10,3,Electrónica,114.17,1.57,1,Residencial,1.0,0
16690,7077,2025-11-30 07:52:00,7,58.37,10,3,Restaurante,20.45,0.35,0,N/A,0.0,0
64799,7079,2025-11-30 07:59:00,7,26.83,3,4,Suscripciones,401.02,14.95,0,N/A,0.0,0
52221,8478,2025-11-30 08:01:00,8,30.53,16,8,Suscripciones,69.41,2.27,1,Residencial,0.0,0
30593,2595,2025-11-30 08:05:00,8,40.59,8,0,Supermercado,7.99,0.2,1,Residencial,0.0,0
4769,9033,2025-11-30 08:09:00,8,112.83,22,10,Viajes,285.12,2.53,1,Residencial,0.0,0
51560,3779,2025-11-30 08:10:00,8,24.38,6,2,Salud,7.62,0.31,1,Residencial,0.0,0
4770,9033,2025-11-30 08:16:00,8,112.83,22,10,Electrónica,11.91,0.11,1,Residencial,1.0,1
14061,7419,2025-11-30 08:21:00,8,35.72,10,2,Supermercado,22.75,0.64,0,N/A,0.0,0
89047,6845,2025-11-30 08:23:00,8,31.26,12,4,Salud,4.6,0.15,0,N/A,0.0,0
99587,778,2025-11-30 08:25:00,8,21.54,19,11,Supermercado,10.69,0.5,1,Residencial,0.0,0
76380,8460,2025-11-30 08:25:00,8,42.14,3,5,Salud,121.85,2.89,0,N/A,0.0,0
28191,5616,2025-11-30 08:26:00,8,77.37,0,8,Viajes,8.24,0.11,1,Residencial,0.0,0
87275,6796,2025-11-30 08:36:00,8,36.37,12,4,Salud,156.43,4.3,0,N/A,0.0,0
51899,2671,2025-11-30 08:43:00,8,52.35,11,3,Suscripciones,22.95,0.44,1,Residencial,0.0,0
3867,4842,2025-11-30 08:52:00,8,10.67,15,7,Salud,24.24,2.27,0,N/A,0.0,0
47479,3039,2025-11-30 08:52:00,8,11.41,18,10,Electrónica,14.45,1.27,0,N/A,0.0,0
25008,6901,2025-11-30 08:52:00,8,23.42,16,8,Restaurante,95.39,4.07,1,Residencial,0.0,0
93539,9723,2025-11-30 08:56:00,8,26.16,18,10,Salud,21.43,0.82,0,N/A,0.0,0
43478,8783,2025-11-30 09:08:00,9,144.92,23,10,Supermercado,10.26,0.07,0,N/A,0.0,0
7767,2712,2025-11-30 09:08:00,9,9.47,10,1,Viajes,18.18,1.92,1,Residencial,0.0,0
66611,9395,2025-11-30 09:13:00,9,16.77,9,0,Viajes,36.6,2.18,1,Residencial,0.0,0
50236,2615,2025-11-30 09:21:00,9,17.7,14,5,Viajes,68.26,3.86,0,N/A,0.0,0
1407,9753,2025-11-30 09:27:00,9,91.62,4,5,Viajes,1.97,0.02,1,Residencial,0.0,0
22213,5294,2025-11-30 09:31:00,9,14.33,17,8,Viajes,25.26,1.76,1,Residencial,0.0,0
16952,8196,2025-11-30 09:34:00,9,8.44,1,8,Restaurante,93.9,11.13,1,Residencial,0.0,0
73133,151,2025-11-30 09:36:00,9,57.68,17,8,Supermercado,45.65,0.79,0,N/A,0.0,0
28379,3449,2025-11-30 09:40:00,9,18.13,5,4,Viajes,46.53,2.57,1,Residencial,0.0,0
65907,4964,2025-11-30 09:45:00,9,100.37,15,6,Supermercado,10.47,0.1,0,N/A,0.0,0
69338,9917,2025-11-30 09:47:00,9,36.22,12,3,Electrónica,17.97,0.5,1,Residencial,0.0,0
37572,9703,2025-11-30 09:49:00,9,13.52,13,4,Suscripciones,25.82,1.91,0,N/A,0.0,0
17511,8956,2025-11-30 09:51:00,9,15.51,2,7,Supermercado,8.82,0.57,0,N/A,0.0,0
78885,9639,2025-11-30 09:53:00,9,123.93,20,11,Viajes,76.98,0.62,0,N/A,0.0,0
52747,1506,2025-11-30 09:58:00,9,39.45,0,9,Electrónica,12.37,0.31,0,N/A,0.0,0
71567,9021,2025-11-30 10:00:00,10,86.98,5,5,Salud,36.04,0.41,1,Residencial,0.0,0
17512,8956,2025-11-30 10:02:00,10,15.51,2,8,Suscripciones,11.61,0.75,0,N/A,0.0,0
21748,2911,2025-11-30 10:05:00,10,14.32,15,5,Electrónica,12.64,0.88,1,Residencial,0.0,0
93662,5271,2025-11-30 10:06:00,10,81.69,11,1,Supermercado,16.26,0.2,0,N/A,0.0,0
69525,3265,2025-11-30 10:13:00,10,11.42,19,9,Restaurante,30.05,2.63,0,N/A,0.0,0
67650,4276,2025-11-30 10:24:00,10,40.15,18,8,Salud,7.1,0.18,1,Residencial,0.0,0
11473,1778,2025-11-30 10:24:00,10,23.65,4,6,Viajes,37.37,1.58,0,N/A,0.0,0
9744,4191,2025-11-30 10:30:00,10,251.05,21,11,Restaurante,34.33,0.14,1,Residencial,0.0,0
95137,6401,2025-11-30 10:34:00,10,83.57,15,5,Suscripciones,5.47,0.07,0,N/A,0.0,0
86024,3855,2025-11-30 10:37:00,10,17.17,0,10,Suscripciones,7.72,0.45,0,N/A,0.0,0
49015,590,2025-11-30 10:48:00,10,15.27,13,3,Suscripciones,82.63,5.41,1,Residencial,0.0,0
94747,2988,2025-11-30 10:52:00,10,73.46,6,4,Supermercado,2.2,0.03,1,Residencial,0.0,0
61543,8900,2025-11-30 10:54:00,10,37.77,8,2,Viajes,5.05,0.13,1,Residencial,0.0,0
76086,1512,2025-11-30 10:58:00,10,52.13,7,3,Viajes,16.35,0.31,1,Residencial,0.0,0
5722,6450,2025-11-30 11:05:00,11,32.52,9,2,Salud,3.45,0.11,1,Residencial,0.0,0
61544,8900,2025-11-30 11:06:00,11,37.77,8,3,Electrónica,18.3,0.48,0,N/A,0.0,0
19297,6421,2025-11-30 11:08:00,11,72.85,0,11,Electrónica,53.4,0.73,0,N/A,0.0,0
26111,4649,2025-11-30 11:16:00,11,19.53,18,7,Supermercado,83.82,4.29,1,Residencial,0.0,1
9721,8656,2025-11-30 11:20:00,11,47.08,6,5,Viajes,64.01,1.36,0,N/A,0.0,0
61545,8900,2025-11-30 11:20:00,11,37.77,8,3,Viajes,74.21,1.96,0,N/A,0.0,0
43576,4827,2025-11-30 11:20:00,11,9.01,9,2,Supermercado,33.82,3.75,1,Residencial,0.0,0
9722,8656,2025-11-30 11:23:00,11,47.08,6,5,Salud,10.23,0.22,1,Residencial,1.0,0
19298,6421,2025-11-30 11:25:00,11,72.85,0,11,Suscripciones,9.42,0.13,0,N/A,0.0,0
54479,4609,2025-11-30 11:25:00,11,23.53,23,12,Electrónica,2.38,0.1,0,N/A,0.0,0
91844,6843,2025-11-30 11:34:00,11,5.81,10,1,Supermercado,95.53,16.44,1,Residencial,0.0,0
32587,6003,2025-11-30 11:34:00,11,34.14,10,1,Salud,36.27,1.06,1,Residencial,0.0,0
58868,1290,2025-11-30 11:38:00,11,25.5,19,8,Suscripciones,40.98,1.61,0,N/A,0.0,0
66532,7772,2025-11-30 11:49:00,11,299.39,18,7,Salud,3.38,0.01,1,Residencial,0.0,0
16008,8551,2025-11-30 11:50:00,11,24.87,14,3,Supermercado,45.47,1.83,1,Residencial,0.0,0
85936,5124,2025-11-30 11:51:00,11,55.55,14,3,Supermercado,6.21,0.11,1,Residencial,0.0,0
1998,9209,2025-11-30 11:55:00,11,9.36,6,5,Supermercado,15.51,1.66,1,Residencial,0.0,0
11557,4827,2025-11-30 12:08:00,12,9.01,9,3,Restaurante,27.62,3.07,0,N/A,0.0,0
71538,7230,2025-11-30 12:10:00,12,13.87,13,1,Viajes,6.93,0.5,0,N/A,0.0,0
81725,669,2025-11-30 12:10:00,12,10.45,0,12,Electrónica,14.1,1.35,1,Residencial,0.0,0
6997,7504,2025-11-30 12:13:00,12,54.14,8,4,Suscripciones,30.98,0.57,1,Residencial,0.0,0
34111,92,2025-11-30 12:19:00,12,80.18,1,11,Suscripciones,5.82,0.07,0,N/A,0.0,0
1455,2720,2025-11-30 12:20:00,12,5.49,18,6,Electrónica,15.25,2.78,1,Residencial,0.0,0
28073,3734,2025-11-30 12:21:00,12,52.73,11,1,Viajes,19.21,0.36,1,Tor,0.0,0
43477,3640,2025-11-30 12:33:00,12,138.21,5,7,Electrónica,6.85,0.05,0,N/A,0.0,0
77128,9407,2025-11-30 12:50:00,12,86.1,18,6,Salud,5.05,0.06,1,Residencial,0.0,0
94103,5047,2025-11-30 12:58:00,12,50.81,0,12,Supermercado,17.41,0.34,0,N/A,0.0,0
87366,2354,2025-11-30 13:07:00,13,48.37,22,9,Supermercado,5.79,0.12,1,Residencial,0.0,0
33056,7410,2025-11-30 13:13:00,13,65.69,17,4,Restaurante,4.43,0.07,1,Residencial,0.0,0
87741,6102,2025-11-30 13:15:00,13,37.12,10,3,Viajes,23.63,0.64,0,N/A,0.0,0
61788,8988,2025-11-30 13:25:00,13,93.71,8,5,Restaurante,9.27,0.1,0,N/A,0.0,0
43426,9864,2025-11-30 13:25:00,13,49.08,17,4,Supermercado,24.44,0.5,0,N/A,0.0,0
78484,8804,2025-11-30 13:48:00,13,29.84,16,3,Suscripciones,41.97,1.41,1,Residencial,0.0,0
71866,9080,2025-11-30 14:08:00,14,9.69,1,11,Supermercado,12.23,1.26,0,N/A,0.0,0
82209,8740,2025-11-30 14:11:00,14,15.2,17,3,Electrónica,38.91,2.56,1,Residencial,0.0,0
69262,9480,2025-11-30 14:14:00,14,41.2,10,4,Supermercado,38.0,0.92,1,Residencial,0.0,0
38144,1409,2025-11-30 14:15:00,14,35.16,23,9,Suscripciones,27.07,0.77,1,Residencial,0.0,0
80043,690,2025-11-30 14:17:00,14,31.22,22,8,Restaurante,7.61,0.24,1,Residencial,0.0,0
99567,6294,2025-11-30 14:22:00,14,9.72,13,1,Suscripciones,93.75,9.65,0,N/A,0.0,0
5659,6005,2025-11-30 14:23:00,14,30.33,15,1,Supermercado,16.17,0.53,1,Residencial,0.0,0
25049,1757,2025-11-30 14:23:00,14,100.62,7,7,Suscripciones,25.83,0.26,1,Residencial,0.0,0
97326,5086,2025-11-30 14:26:00,14,156.71,16,2,Electrónica,25.32,0.16,1,Residencial,0.0,0
53399,4621,2025-11-30 14:27:00,14,57.66,9,5,Viajes,7.47,0.13,0,N/A,0.0,0
92607,1907,2025-11-30 14:31:00,14,27.43,15,1,Restaurante,26.27,0.96,0,N/A,0.0,0
88104,3256,2025-11-30 14:35:00,14,59.71,12,2,Electrónica,3.61,0.06,0,N/A,0.0,0
4771,1107,2025-11-30 14:49:00,14,120.16,9,5,Suscripciones,3.22,0.03,1,Residencial,0.0,0
70560,2014,2025-11-30 14:59:00,14,30.36,8,6,Viajes,22.34,0.74,0,N/A,0.0,0
3134,1239,2025-11-30 15:01:00,15,116.4,13,2,Viajes,2.62,0.02,0,N/A,0.0,0
71386,9505,2025-11-30 15:02:00,15,39.49,14,1,Salud,4.89,0.12,1,Residencial,0.0,0
93054,709,2025-11-30 15:06:00,15,24.51,11,4,Salud,100.36,4.09,0,N/A,0.0,0
89707,983,2025-11-30 15:07:00,15,279.57,12,3,Supermercado,24.06,0.09,1,Residencial,0.0,0
20575,5352,2025-11-30 15:15:00,15,53.43,21,6,Restaurante,7.98,0.15,1,Residencial,0.0,0
91842,2534,2025-11-30 15:29:00,15,10.46,3,12,Restaurante,4.44,0.42,1,Residencial,0.0,0
13301,840,2025-11-30 15:52:00,15,41.79,5,10,Restaurante,28.15,0.67,1,Residencial,0.0,0
83638,8460,2025-11-30 15:59:00,15,42.14,3,12,Electrónica,26.77,0.64,1,Residencial,0.0,0
1343,2051,2025-11-30 16:01:00,16,63.99,10,6,Restaurante,138.19,2.16,0,N/A,0.0,0
35833,5731,2025-11-30 16:05:00,16,226.58,20,4,Salud,3.12,0.01,1,Residencial,0.0,0
77405,5027,2025-11-30 16:05:00,16,11.74,8,8,Suscripciones,211.54,18.02,1,Residencial,0.0,0
29595,1982,2025-11-30 16:08:00,16,44.71,17,1,Restaurante,31.21,0.7,0,N/A,0.0,0
1344,2051,2025-11-30 16:09:00,16,63.99,10,6,Suscripciones,38.36,0.6,0,N/A,1.0,1
84483,2012,2025-11-30 16:10:00,16,46.39,9,7,Salud,19.93,0.43,1,Residencial,0.0,0
8015,605,2025-11-30 16:32:00,16,73.37,4,12,Restaurante,13.88,0.19,1,Residencial,0.0,0
79049,3231,2025-11-30 16:40:00,16,41.17,19,3,Electrónica,29.54,0.72,1,Residencial,0.0,0
18873,6808,2025-11-30 16:42:00,16,42.99,16,0,Salud,11.67,0.27,0,N/A,0.0,0
18874,6808,2025-11-30 16:52:00,16,42.99,16,0,Suscripciones,97.08,2.26,1,Residencial,0.0,0
16866,4357,2025-11-30 16:52:00,16,128.97,8,8,Salud,10.41,0.08,1,Residencial,0.0,0
18399,7507,2025-11-30 16:58:00,16,11.1,2,10,Electrónica,292.35,26.34,0,N/A,0.0,0
64343,9538,2025-11-30 17:03:00,17,57.74,19,2,Supermercado,5.32,0.09,0,N/A,0.0,0
6414,707,2025-11-30 17:04:00,17,66.16,21,4,Restaurante,0.72,0.01,0,N/A,0.0,0
43277,816,2025-11-30 17:06:00,17,108.85,0,7,Restaurante,5.65,0.05,1,Residencial,0.0,0
92054,619,2025-11-30 17:07:00,17,16.69,16,1,Restaurante,38.33,2.3,1,Residencial,0.0,0
82226,9628,2025-11-30 17:18:00,17,14.79,1,8,Salud,112.15,7.58,1,Residencial,0.0,0
9000,1849,2025-11-30 17:18:00,17,57.89,23,6,Restaurante,24.23,0.42,1,Residencial,0.0,0
30020,58,2025-11-30 17:28:00,17,23.83,21,4,Supermercado,40.76,1.71,1,Residencial,0.0,0
76070,2596,2025-11-30 17:30:00,17,47.51,7,10,Salud,35.88,0.76,0,N/A,0.0,0
68070,2588,2025-11-30 17:37:00,17,12.14,0,7,Supermercado,49.99,4.12,0,N/A,0.0,1
43084,7110,2025-11-30 17:38:00,17,7.5,0,7,Supermercado,5.72,0.76,0,N/A,0.0,0
53261,6568,2025-11-30 17:39:00,17,72.14,21,4,Supermercado,13.34,0.18,1,Residencial,0.0,0
23817,9658,2025-11-30 17:39:00,17,32.66,1,8,Supermercado,4.35,0.13,1,Residencial,0.0,0
14646,9900,2025-11-30 17:41:00,17,30.25,13,4,Electrónica,88.1,2.91,1,Residencial,0.0,0
14073,9462,2025-11-30 17:55:00,17,24.89,5,12,Restaurante,39.46,1.59,0,N/A,0.0,0
63157,3363,2025-11-30 17:58:00,17,57.57,6,11,Supermercado,179.28,3.11,1,Residencial,0.0,0
65059,5222,2025-11-30 17:59:00,17,8.1,16,1,Viajes,40.21,4.96,1,Residencial,0.0,0
6876,4710,2025-11-30 18:02:00,18,61.53,23,5,Supermercado,19.06,0.31,0,N/A,0.0,0
43445,8383,2025-11-30 18:03:00,18,58.59,16,2,Restaurante,1.48,0.03,0,N/A,0.0,0
3121,8550,2025-11-30 18:05:00,18,19.26,14,4,Viajes,25.87,1.34,1,Residencial,0.0,0
83491,9408,2025-11-30 18:13:00,18,8.68,1,7,Electrónica,19.46,2.24,0,N/A,0.0,0
13945,7581,2025-11-30 18:18:00,18,14.16,3,9,Supermercado,99.4,7.02,1,Residencial,0.0,1
39494,6368,2025-11-30 18:22:00,18,116.72,7,11,Viajes,127.14,1.09,1,Residencial,0.0,0
67540,7789,2025-11-30 18:22:00,18,18.95,17,1,Viajes,113.21,5.97,1,Residencial,0.0,0
33432,7624,2025-11-30 18:31:00,18,20.56,13,5,Restaurante,1.7,0.08,1,Residencial,0.0,0
33433,7624,2025-11-30 18:35:00,18,20.56,13,5,Restaurante,36.67,1.78,0,N/A,1.0,0
77073,3682,2025-11-30 18:49:00,18,68.35,23,5,Suscripciones,59.46,0.87,1,Residencial,0.0,0
17253,5798,2025-11-30 18:52:00,18,65.67,4,10,Suscripciones,7.16,0.11,0,N/A,0.0,0
8688,4349,2025-11-30 18:59:00,18,192.51,23,5,Restaurante,49.44,0.26,1,Residencial,0.0,0
29299,1788,2025-11-30 19:02:00,19,22.27,22,3,Viajes,121.65,5.46,1,Residencial,0.0,0
46475,7707,2025-11-30 19:03:00,19,17.35,0,5,Viajes,6.15,0.35,1,Residencial,0.0,0
12935,5950,2025-11-30 19:06:00,19,15.86,3,8,Restaurante,6.53,0.41,1,Residencial,0.0,0
36391,4211,2025-11-30 19:14:00,19,20.09,21,2,Electrónica,39.96,1.99,1,Residencial,0.0,0
21602,462,2025-11-30 19:14:00,19,59.7,15,4,Salud,89.44,1.5,0,N/A,0.0,0
59799,1986,2025-11-30 19:16:00,19,18.65,7,12,Salud,79.84,4.28,0,N/A,0.0,0
25915,2879,2025-11-30 19:21:00,19,12.27,15,4,Electrónica,4.33,0.35,1,Residencial,0.0,0
18749,4954,2025-11-30 19:23:00,19,27.04,12,7,Viajes,5.39,0.2,1,Residencial,0.0,0
29762,4990,2025-11-30 19:23:00,19,72.86,4,9,Supermercado,25.12,0.34,1,Residencial,0.0,0
34046,7536,2025-11-30 19:24:00,19,6.02,7,12,Electrónica,17.57,2.92,0,N/A,0.0,0
22221,2184,2025-11-30 19:30:00,19,29.15,3,8,Suscripciones,321.65,11.03,1,Residencial,0.0,1
75300,6023,2025-11-30 19:32:00,19,34.13,14,5,Restaurante,46.5,1.36,1,Residencial,0.0,0
41794,3254,2025-11-30 19:43:00,19,49.86,19,0,Salud,106.1,2.13,1,Residencial,0.0,0
86446,6748,2025-11-30 19:48:00,19,30.95,22,3,Salud,61.93,2.0,1,Residencial,0.0,0
83002,269,2025-11-30 19:54:00,19,60.07,2,7,Salud,13.46,0.22,0,N/A,0.0,0
90614,1787,2025-11-30 19:54:00,19,121.09,7,12,Salud,2.36,0.02,0,N/A,0.0,0
22495,4980,2025-11-30 19:59:00,19,7.5,8,11,Supermercado,9.39,1.25,0,N/A,0.0,0
21054,8107,2025-11-30 20:04:00,20,13.58,23,3,Restaurante,4.87,0.36,1,Residencial,0.0,0
19863,8922,2025-11-30 20:06:00,20,33.38,4,8,Salud,44.2,1.32,0,N/A,0.0,0
16942,3893,2025-11-30 20:06:00,20,99.28,19,1,Suscripciones,30.97,0.31,1,Residencial,0.0,0
75727,2147,2025-11-30 20:13:00,20,37.86,6,10,Salud,265.68,7.02,1,Residencial,0.0,0
27845,8039,2025-11-30 20:13:00,20,75.71,15,5,Viajes,10.72,0.14,1,Residencial,0.0,0
1905,9668,2025-11-30 20:33:00,20,45.34,4,8,Restaurante,50.33,1.11,1,Residencial,0.0,0
16536,8115,2025-11-30 20:35:00,20,37.17,2,6,Supermercado,44.01,1.18,0,N/A,0.0,0
50461,8572,2025-11-30 20:37:00,20,64.92,16,4,Restaurante,32.84,0.51,1,Residencial,0.0,0
43132,5065,2025-11-30 20:42:00,20,25.1,13,7,Salud,15.77,0.63,1,Residencial,0.0,0
62408,7326,2025-11-30 20:43:00,20,34.02,2,6,Viajes,6.67,0.2,1,Residencial,0.0,0
62409,7326,2025-11-30 20:48:00,20,34.02,2,6,Electrónica,27.68,0.81,1,Residencial,1.0,1
11654,7203,2025-11-30 20:49:00,20,449.28,2,6,Salud,38.51,0.09,0,N/A,0.0,0
36266,5171,2025-11-30 20:53:00,20,84.9,22,2,Supermercado,30.84,0.36,1,Residencial,0.0,0
59024,897,2025-11-30 20:54:00,20,18.83,7,11,Electrónica,47.02,2.5,1,Residencial,0.0,0
24288,2018,2025-11-30 21:15:00,21,19.8,1,4,Supermercado,16.41,0.83,0,N/A,0.0,0
54924,228,2025-11-30 21:20:00,21,17.02,17,4,Electrónica,13.19,0.77,0,N/A,0.0,0
37581,68,2025-11-30 21:28:00,21,45.8,14,7,Restaurante,17.2,0.38,0,N/A,0.0,0
72478,4945,2025-11-30 21:29:00,21,80.05,6,9,Salud,124.62,1.56,1,Residencial,0.0,0
72785,9372,2025-11-30 21:30:00,21,21.29,12,9,Restaurante,69.08,3.24,1,Residencial,0.0,0
72479,4945,2025-11-30 21:36:00,21,80.05,6,9,Supermercado,13.88,0.17,1,Residencial,1.0,1
63406,3740,2025-11-30 21:38:00,21,8.92,4,7,Supermercado,4.74,0.53,1,Residencial,0.0,0
70475,3127,2025-11-30 21:42:00,21,59.77,7,10,Suscripciones,10.87,0.18,1,Residencial,0.0,0
61429,1496,2025-11-30 21:59:00,21,35.59,4,7,Viajes,17.89,0.5,0,N/A,0.0,0
88597,5799,2025-11-30 22:05:00,22,71.52,10,12,Salud,316.92,4.43,1,Residencial,0.0,0
96059,2966,2025-11-30 22:05:00,22,106.3,5,7,Electrónica,15.06,0.14,1,Residencial,0.0,0
82754,5290,2025-11-30 22:10:00,22,176.44,17,5,Supermercado,21.08,0.12,1,Residencial,0.0,0
61430,1496,2025-11-30 22:16:00,22,35.59,4,6,Supermercado,13.35,0.38,0,N/A,0.0,0
99555,6885,2025-11-30 22:19:00,22,13.47,12,10,Suscripciones,27.79,2.06,1,Residencial,0.0,0
62919,2472,2025-11-30 22:32:00,22,83.44,17,5,Suscripciones,62.9,0.75,0,N/A,0.0,0
26778,855,2025-11-30 22:39:00,22,63.8,16,6,Electrónica,57.26,0.9,1,Residencial,0.0,0
38898,2112,2025-11-30 22:40:00,22,29.42,8,10,Restaurante,64.9,2.21,0,N/A,0.0,0
59086,872,2025-11-30 22:45:00,22,20.84,16,6,Restaurante,12.99,0.62,1,Residencial,0.0,0
71701,1850,2025-11-30 22:45:00,22,33.24,23,1,Supermercado,10.7,0.32,1,Residencial,0.0,0
59087,872,2025-11-30 22:51:00,22,20.84,16,6,Restaurante,10.54,0.51,0,N/A,1.0,0
71702,1850,2025-11-30 22:52:00,22,33.24,23,1,Supermercado,6.86,0.21,1,Residencial,1.0,0
25512,719,2025-11-30 22:54:00,22,38.28,0,2,Viajes,17.58,0.46,0,N/A,0.0,0
85562,1662,2025-11-30 22:56:00,22,12.26,14,8,Salud,136.99,11.17,1,Residencial,0.0,0
87413,4655,2025-11-30 23:00:00,23,70.41,11,12,Salud,6.06,0.09,1,Residencial,0.0,0
15216,8884,2025-11-30 23:02:00,23,79.99,6,7,Salud,88.79,1.11,0,N/A,0.0,0
97621,545,2025-11-30 23:05:00,23,25.65,7,8,Suscripciones,7.28,0.28,0,N/A,0.0,0
27068,5034,2025-11-30 23:09:00,23,16.63,22,1,Electrónica,19.73,1.19,1,Residencial,0.0,0
27069,5034,2025-11-30 23:10:00,23,16.63,22,1,Suscripciones,15.79,0.95,0,N/A,1.0,0
94390,5514,2025-11-30 23:26:00,23,69.98,1,2,Suscripciones,21.05,0.3,0,N/A,0.0,0
81392,5484,2025-11-30 23:26:00,23,28.18,12,11,Electrónica,27.05,0.96,1,Residencial,0.0,0
27070,5034,2025-11-30 23:29:00,23,16.63,22,1,Suscripciones,24.8,1.49,1,Residencial,0.0,0
46904,1204,2025-11-30 23:31:00,23,27.07,18,5,Restaurante,52.46,1.94,0,N/A,0.0,0
86601,4553,2025-11-30 23:34:00,23,5.83,12,11,Salud,13.02,2.23,0,N/A,0.0,0
29712,6142,2025-11-30 23:36:00,23,19.91,17,6,Viajes,6.26,0.31,0,N/A,0.0,0
