id_transaccion,id_usuario,fecha,intentos_fallidos,categoria,monto,pais_emision,pais_pago,uso_vpn_proxy,paso_3d_secure,dispositivo_nuevo,mismo_envio_facturacion,es_fraude
sdv-id-JJxTDH,91843738-5efb-4775-81c9-301475c704d6,1970-01-01,0,Gaming,1892.31,ESP,BRA,1,1,1,0,1
sdv-id-StsxrT,472678ac-7eae-4452-8eba-2e783b162773,1970-01-01,0,Food,833.33,ESP,RUS,1,0,1,1,0
sdv-id-tErNjd,bd1eb06f-bf49-4d20-a0a5-25ef99061aac,1970-01-01,0,Food,1545.46,ESP,ARE,0,0,0,0,1
sdv-id-voeyOv,143d9bff-1a89-483c-871a-8d5363e07207,1970-01-01,0,Tech,2072.24,ESP,ESP,0,1,1,1,1
sdv-id-bVNnjo,b27c1721-89d4-4ce2-8f50-b59873bd980f,1970-01-01,0,Retail,62.05,ESP,RUS,1,1,0,1,0
sdv-id-tDLzTn,e6fe01cc-5553-431a-afd9-d09a8a74a19a,1970-01-01,0,Travel,198.93,ESP,FRA,1,0,0,0,1
sdv-id-VFBvJe,0ec0ad4b-d644-4a9d-b362-d476d53ae57f,1970-01-01,0,Food,2488.69,ESP,NGA,0,1,1,1,0
sdv-id-JlzneV,e797f3ae-0cca-4c05-a1f6-19ed2c1882c9,1970-01-01,0,Tech,1547.68,ESP,UKR,1,1,0,1,0
sdv-id-lYgtHZ,1fac9217-e36e-4b7f-917c-e0825572f1b3,1970-01-01,1,Tech,2106.12,ESP,ITA,0,1,1,1,0
sdv-id-nkRsFG,1186da93-da7d-4c53-b020-cf0669b41194,1970-01-01,0,Gaming,1933.23,ESP,BGD,0,0,1,1,0
sdv-id-ZqhaTc,2ecaf629-44e2-4691-92de-d495e4f1e8e8,1970-01-01,0,Food,27.63,ESP,ESP,0,1,1,0,0
sdv-id-oSdGYe,b08647e1-fa64-4958-b9c2-c1a2bcc9245c,1970-01-01,1,Travel,21.2,ESP,ITA,1,0,1,0,1
sdv-id-WoUsYp,8da4f916-6fa8-4369-b3db-49d04e998b76,1970-01-01,0,Tech,2045.36,ESP,DEU,1,1,1,0,1
sdv-id-SoCeHK,7f6bf62c-a1c1-4b96-baab-d9f2850b7073,1970-01-01,1,Retail,1749.58,ESP,BGD,0,0,0,1,1
sdv-id-BeveqA,9b8826ed-ff4a-4185-b886-f504ed758b74,1970-01-01,0,Gaming,150.03,ESP,ESP,0,0,0,1,0
sdv-id-CpssvU,25b85a8e-2fa0-4dbd-811e-6a9de6aa2fe6,1970-01-01,0,Tech,1414.92,ESP,JPN,0,0,1,0,1
sdv-id-bRrNAM,586a346a-dc5b-47d1-bcef-1972bbf483ce,1970-01-01,3,Retail,86.98,ESP,ESP,0,1,1,1,0
sdv-id-DZhGBr,da3465d9-89cd-40e7-825a-2dd465333140,1970-01-01,0,Travel,56.82,ESP,FRA,1,0,0,0,1
sdv-id-xXTJFS,5a8ea2f5-f556-455c-bbf7-f8582dbb3bdf,1970-01-01,0,Tech,2114.03,ESP,BRA,0,1,0,0,1
sdv-id-AvVxYW,53254d59-d6b9-4d4a-8cd2-2b5d225d3bc8,1970-01-01,0,Tech,2214.35,ESP,VNM,0,1,1,0,1
sdv-id-AWNyst,d98d214f-c2ab-4876-b71b-d82d635589f4,1970-01-01,0,Gaming,30.5,ESP,ITA,0,1,0,1,0
sdv-id-tkEmky,c35b1c8c-0a4c-4f7f-9384-ec2b44feacae,1970-01-01,0,Travel,1830.74,ESP,CHN,0,0,1,1,0
sdv-id-YOVMPk,5213e852-3720-46a8-bf79-8afb8c54519f,1970-01-01,0,Travel,2198.76,ESP,FRA,0,0,1,1,0
sdv-id-ZMsPoC,0604f4e7-7e02-4b3f-8a25-cec8c3fa363d,1970-01-01,0,Tech,1211.73,ESP,USA,0,0,1,0,0
sdv-id-ngUTrC,93a69684-0365-49fc-b910-70e02cce4cce,1970-01-01,0,Retail,1811.71,ESP,ARE,0,1,1,0,1
sdv-id-meNDGh,108e04ac-99c6-407f-ac81-4510c42eafc8,1970-01-01,3,Gaming,1103.93,ESP,PRT,0,0,0,1,0
sdv-id-DbdMJZ,02d3fb7e-84be-4e1c-9e5f-feaa0eb54078,1970-01-01,5,Gaming,1654.03,ESP,BRA,1,1,1,0,0
sdv-id-sXnYEQ,5274ee11-b61d-4906-a570-35db3fead90a,1970-01-01,0,Gaming,640.14,ESP,FRA,0,0,0,0,1
sdv-id-wNOfzt,5645b6bb-59c0-45a8-bc45-d65db517e8ef,1970-01-01,0,Food,2036.98,ESP,NGA,1,0,0,1,1
sdv-id-JTKaVi,5de82b8c-c234-40bb-8810-76dd79267133,1970-01-01,0,Retail,1822.05,ESP,BRA,0,1,1,0,1
sdv-id-GAaRiX,fe568d34-12da-4c46-b864-cb10b7c23f92,1970-01-01,0,Food,1350.42,ESP,RUS,1,0,0,0,1
sdv-id-AjgZJz,a3595d1f-7fe4-442e-bdb7-88a61cdcc4c2,1970-01-01,0,Tech,246.51,ESP,DEU,0,1,0,1,0
sdv-id-pMKNew,688b4cfb-7081-45fd-8648-bbe8f84ce7a9,1970-01-01,1,Food,2010.84,ESP,BRA,0,0,0,1,0
sdv-id-YIGTAE,70c23600-2554-4c1a-9f88-dda37134ae6e,1970-01-01,1,Retail,274.54,ESP,CHN,1,0,0,0,1
sdv-id-UmuVqN,df9a7704-adc2-4f16-a4b3-0768fdfd984e,1970-01-01,0,Food,124.32,ESP,ESP,1,0,0,0,1
sdv-id-jRngRR,88cd565c-17c2-4048-8d2a-ac5b59d5d1bd,1970-01-01,0,Gaming,1201.24,ESP,PRT,0,1,0,1,1
sdv-id-EQqpWR,90ae41e4-1a6a-4169-9386-5151b0921979,1970-01-01,2,Food,1868.42,ESP,IND,0,0,1,0,1
sdv-id-bDcUAW,4931b2d4-d3de-487c-860f-b2524df742ae,1970-01-01,0,Travel,744.61,ESP,FRA,1,0,1,0,0
sdv-id-CwNClC,04a624f3-2318-40a3-8fab-07f40022994c,1970-01-01,0,Tech,1873.61,ESP,UKR,1,1,0,0,1
sdv-id-oeFKcp,1d142405-070c-4acd-923b-6c06c5fabf97,1970-01-01,0,Tech,452.43,ESP,ESP,0,1,0,1,1
sdv-id-CWQCTF,c18119a6-c2b6-49f5-a949-20eca11244cb,1970-01-01,0,Travel,2304.2,ESP,PRT,0,1,0,1,1
sdv-id-rChyKX,fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,1970-01-01,1,Travel,1054.9,ESP,GBR,0,1,1,0,1
sdv-id-fmjjIw,747c7690-3ec8-448e-ad28-39891271c873,1970-01-01,0,Food,234.66,ESP,DEU,0,0,1,0,1
sdv-id-GSKmFi,6044abd0-8630-4789-99ab-d41c75acb371,1970-01-01,0,Tech,1664.65,ESP,RUS,0,1,1,0,1
sdv-id-tyhjbo,8374c273-cc70-4551-a881-5cd988219541,1970-01-01,4,Food,753.53,ESP,BGD,1,1,1,0,1
sdv-id-XHwijR,58cd9df3-1100-44b8-b5d0-a2af1c06efa6,1970-01-01,0,Retail,934.74,ESP,IND,0,0,1,1,0
sdv-id-mBjRoQ,c8132025-4dac-433c-ba43-82176e77cdd3,1970-01-01,0,Food,955.16,ESP,BRA,0,1,0,1,0
sdv-id-AVTaAG,3c299c68-2138-4e3c-9c69-9e1f458cf41d,1970-01-01,0,Gaming,1659.82,ESP,ESP,1,1,0,1,0
sdv-id-gWgDLF,060615bf-d1b5-4519-844f-376a4bd01f7a,1970-01-01,0,Retail,1337.79,ESP,BGD,0,0,1,1,0
sdv-id-msaHHV,698c206f-e1a4-4e10-ad53-4dd0cf8ebc5a,1970-01-01,0,Tech,1117.3,ESP,JPN,1,0,0,1,0
sdv-id-HBKUma,6d56ccd8-0006-46d1-8715-60e4935f6c60,1970-01-01,1,Tech,1335.8,ESP,USA,1,0,0,1,1
sdv-id-KEteae,9f0fda8d-0537-4ff6-96d7-b3b833094d35,1970-01-01,0,Retail,822.65,ESP,DEU,0,0,1,1,0
sdv-id-YXErmo,b5cbe3f5-6a66-4184-bde1-bf5daf4847f0,1970-01-01,0,Tech,2193.2,ESP,UKR,0,0,1,0,1
sdv-id-bOwAwn,794e0838-7dcf-40fd-a330-98edda252795,1970-01-01,1,Tech,1223.3,ESP,RUS,0,0,1,0,1
sdv-id-kACGkp,89c70e18-9eb8-4096-9ccd-3552b1e0e9ad,1970-01-01,0,Retail,131.66,ESP,FRA,1,1,0,1,0
sdv-id-MDbvqK,55b2f82a-3469-40de-a442-c26ca27589cd,1970-01-01,0,Food,14.13,ESP,IND,0,1,0,1,0
sdv-id-YnYbSJ,c0676073-e9c0-40f0-8571-f9ab41589d90,1970-01-01,5,Retail,2435.37,ESP,ESP,0,0,0,0,1
sdv-id-qqWgwg,347cd0f4-20f6-4e5c-b716-c1dae8b3cb11,1970-01-01,0,Travel,1359.9,ESP,IND,0,1,0,1,1
sdv-id-lRxVBY,592448ee-7ac1-44f9-8472-f9f6ec6494e0,1970-01-01,0,Gaming,2342.83,ESP,FRA,0,1,0,1,0
sdv-id-KChDEA,6c4c450b-623a-40fc-9326-7d25234b4562,1970-01-01,0,Tech,1156.72,ESP,CHN,0,1,0,0,0
sdv-id-SpgwLq,0217ea0e-8964-40ab-8926-ce5f78786140,1970-01-01,0,Food,661.7,ESP,GBR,1,0,0,1,0
sdv-id-lxDhgR,3f71e1ae-3f24-4a6a-9f62-9d0cbc7637a0,1970-01-01,1,Tech,735.7,ESP,ARE,1,0,0,1,1
sdv-id-ggCjbq,fe389c35-e28c-459c-8124-14079870fafa,1970-01-01,1,Travel,2499.11,ESP,VNM,0,0,1,0,1
sdv-id-SXQgSb,ce8437fc-38cd-4ced-ba7b-c404650c5ea2,1970-01-01,0,Travel,265.86,ESP,IND,0,1,0,1,0
sdv-id-ZHmLhb,58c6b1c6-74d0-42c5-ab3c-c270e188d3d7,1970-01-01,1,Gaming,1337.5,ESP,FRA,0,0,0,0,1
sdv-id-xmJpKi,02cd8d8f-1ee5-4544-9677-fc878b8657d5,1970-01-01,1,Gaming,1767.02,ESP,CHN,1,0,0,0,0
sdv-id-fzHkzL,72f444ab-c1d7-4f4a-b302-5d161ecacae9,1970-01-01,0,Retail,1535.79,ESP,UKR,0,0,1,0,1
sdv-id-aYrvTU,6bba1c76-e60a-4da1-91fd-198f3c0657a9,1970-01-01,2,Food,1186.1,ESP,VNM,0,0,0,1,0
sdv-id-QxoJbd,dc237929-fbac-42e8-986f-4fa504e34cb1,1970-01-01,0,Tech,773.93,ESP,CHN,0,0,0,0,1
sdv-id-cWkjiB,ec4c89cd-6f4b-4d1a-a159-2b44d78127e8,1970-01-01,0,Retail,892.42,ESP,PRT,1,0,0,0,1
sdv-id-ZEmwRY,9c0f37d5-75a2-49b1-bdf5-516b3891b7f7,1970-01-01,0,Tech,730.43,ESP,GBR,0,0,0,1,0
sdv-id-CklMIu,655f7974-75c2-452d-8f3f-ba72aba9569e,1970-01-01,0,Food,1670.93,ESP,IND,1,1,1,0,0
sdv-id-RvGdua,4eef48d8-b090-4f13-a432-9c84c3cd8b60,1970-01-01,0,Retail,7.01,ESP,ITA,0,0,1,1,1
sdv-id-yZmjLg,8ee25180-9fb1-49a3-8a2f-2373f777c816,1970-01-01,0,Gaming,271.78,ESP,USA,1,1,0,0,1
sdv-id-Vxbddk,2875ad5d-2d06-4862-8990-779cecc3b699,1970-01-01,0,Retail,1455.33,ESP,DEU,0,0,1,1,1
sdv-id-tSTTpx,7a9f143b-2dc3-46a2-b647-547cd36328f4,1970-01-01,0,Retail,1064.18,ESP,DEU,0,1,1,0,1
sdv-id-AZfScd,a71a0595-97ff-4ccc-9c05-fa819e082083,1970-01-01,0,Gaming,814.77,ESP,FRA,0,0,1,0,1
sdv-id-zibnID,c04f4bd0-bcfe-4408-9ac7-25a740b60c17,1970-01-01,1,Gaming,2293.13,ESP,RUS,1,0,1,0,1
sdv-id-lImOpm,e7574997-8458-4f73-b0a0-c1cd0df6c527,1970-01-01,0,Gaming,1924.33,ESP,BRA,0,1,0,1,0
sdv-id-Zhicdo,665700be-80c4-4989-90f3-0807982d91ca,1970-01-01,0,Gaming,1765.59,ESP,IND,0,1,0,0,0
sdv-id-ZNXovy,a32cceae-d735-4f9d-bcbb-32de5a37fe11,1970-01-01,1,Retail,769.75,ESP,ARE,0,1,0,0,1
sdv-id-cWcMkp,eba67102-4b16-48a8-8c05-75ab2dce3207,1970-01-01,1,Retail,211.94,ESP,BRA,1,1,0,0,1
sdv-id-knMlJr,73137fa5-dc1b-4eb1-8506-536c78b3842a,1970-01-01,0,Tech,93.42,ESP,USA,0,1,0,0,1
sdv-id-MYWSyE,ded21b15-84db-41dd-9b4b-f6366035e48d,1970-01-01,0,Gaming,306.75,ESP,BGD,0,0,1,1,1
sdv-id-UtKCnk,ece57307-8fee-4edb-bddf-56880139bb86,1970-01-01,0,Food,1282.83,ESP,IND,0,1,0,0,1
sdv-id-emCqlo,73b0aaf0-e8e2-4a61-9071-75c2cf13ee0c,1970-01-01,3,Gaming,1929.58,ESP,NGA,0,1,0,0,0
sdv-id-nuqVZm,f0636972-c737-427a-9e34-106afa902bfb,1970-01-01,1,Tech,2486.58,ESP,BGD,0,0,0,0,1
sdv-id-uQrPgn,078d27e5-378a-4ba6-a608-d6d31d62c6b5,1970-01-01,0,Travel,1179.92,ESP,VNM,1,1,0,1,0
sdv-id-uuTiYW,c840789b-7c60-4399-b8f4-0e5ef6babccc,1970-01-01,0,Travel,273.99,ESP,RUS,0,0,0,0,1
sdv-id-jbhYCu,b1063540-067b-4c70-ad3c-919fd0dcb7a3,1970-01-01,0,Food,1851.0,ESP,RUS,0,1,0,0,1
sdv-id-ltwsvV,40032b13-9195-464c-97e0-93ca623bb1c6,1970-01-01,4,Food,1082.62,ESP,ARE,1,1,0,1,1
sdv-id-mJECVq,e2b6a842-d2a8-4922-a518-93471e910b71,1970-01-01,0,Retail,1970.47,ESP,IND,1,1,0,0,0
sdv-id-oVnwQo,e921f231-72ea-4e11-b32d-e5305ade80d4,1970-01-01,4,Tech,1253.11,ESP,FRA,1,1,1,0,1
sdv-id-KTFuyf,78dc340b-4051-491c-9ac1-ad6984f612df,1970-01-01,0,Food,1731.41,ESP,UKR,1,0,0,1,0
sdv-id-YNSBRs,e0ad01a0-936b-4322-a533-f1c5d23eb130,1970-01-01,2,Retail,1496.06,ESP,BGD,1,1,0,0,1
sdv-id-kXuYBC,9a037182-76f3-404d-8f92-b3fb081df5b6,1970-01-01,0,Travel,799.27,ESP,IND,1,1,1,0,1
sdv-id-rimGmB,143d9bff-1a89-483c-871a-8d5363e07207,1970-01-01,0,Retail,954.2,ESP,ESP,0,1,0,0,1
sdv-id-lJEwVB,16558df4-10af-44cc-9122-e28f6c18eb52,1970-01-01,0,Tech,1077.24,ESP,ARE,1,1,1,0,0
sdv-id-DOuwOI,a0a5741e-a6a0-42d0-a293-ff3bf65e166d,1970-01-01,4,Gaming,454.77,ESP,PRT,1,1,0,0,1
sdv-id-SdfLiK,ed343b0f-9cca-4d2a-972a-355cfe5e9b1c,1970-01-01,0,Food,627.09,ESP,JPN,0,0,1,1,0
sdv-id-YKgscI,a3b442bd-4649-4296-af58-42c3ff86cc31,1970-01-01,0,Retail,975.01,ESP,BGD,0,0,1,0,0
sdv-id-iTDwho,f060470c-b1c3-49d5-91e3-42b1cfc85399,1970-01-01,4,Tech,2261.64,ESP,PRT,0,0,0,0,1
sdv-id-DuoEhE,4579609a-3b1d-4abe-8c2f-ded51f74c09c,1970-01-01,1,Tech,711.66,ESP,CHN,0,1,1,0,0
sdv-id-hUTpCK,a9b2a838-edac-4484-b2d0-58ca7b2e329d,1970-01-01,0,Gaming,595.58,ESP,ESP,0,0,0,1,0
sdv-id-VjFQCZ,bca0258e-b63d-45d5-905c-7527dc57546d,1970-01-01,0,Gaming,1353.29,ESP,IND,0,1,1,0,1
sdv-id-HPBYwj,580d7b71-d8f5-4413-9be6-128e18c26797,1970-01-01,0,Gaming,1479.73,ESP,DEU,0,0,1,0,1
sdv-id-aBELct,a4540937-4a27-4bf2-8baa-f744a08dd21b,1970-01-01,0,Food,1222.94,ESP,RUS,0,0,1,1,0
sdv-id-UitCmR,caec1d2d-63a7-4c90-9a7f-624b57161640,1970-01-01,0,Retail,2120.93,ESP,ESP,1,0,0,0,0
sdv-id-xFpWjP,0a15f79a-00ab-4b07-8a43-e10c20e7b702,1970-01-01,5,Retail,1030.1,ESP,FRA,0,1,1,0,1
sdv-id-VLUFvU,dc45d539-c03f-4538-a485-5aa1016b6287,1970-01-01,0,Retail,599.96,ESP,IND,1,1,1,0,0
sdv-id-mmwBjY,472678ac-7eae-4452-8eba-2e783b162773,1970-01-01,0,Gaming,256.16,ESP,FRA,0,1,0,0,1
sdv-id-JOJhrC,599f5901-e65c-4d51-ae40-1311c973c84e,1970-01-01,2,Tech,572.86,ESP,BGD,0,0,1,0,0
sdv-id-YHZNfX,c1de6d58-518e-48fd-a252-439052a3069d,1970-01-01,0,Retail,2155.8,ESP,PRT,0,1,1,1,0
sdv-id-romaic,00476b2e-6ea4-4c5f-bb8b-161ea869959e,1970-01-01,0,Retail,1538.17,ESP,UKR,0,1,1,1,0
sdv-id-ovZuKe,acdcb47b-dcdb-4021-97ea-f79c20ddc8b1,1970-01-01,0,Tech,602.15,ESP,NGA,0,0,0,0,1
sdv-id-pozcho,f094dfd0-c465-4b6c-a90a-a46ec4d99bd4,1970-01-01,4,Travel,404.93,ESP,NGA,0,0,0,1,0
sdv-id-opwmwX,3313f36c-8de5-4a88-aa93-716a22bca104,1970-01-01,4,Gaming,1287.08,ESP,FRA,0,1,1,0,1
sdv-id-cBJqrg,75b77e0c-ba0c-493f-93c1-6428c5f93dca,1970-01-01,2,Travel,2393.57,ESP,VNM,1,1,1,0,1
sdv-id-cVYcUu,b1063540-067b-4c70-ad3c-919fd0dcb7a3,1970-01-01,1,Gaming,410.26,ESP,VNM,1,1,1,1,0
sdv-id-YBOQSH,e6fe01cc-5553-431a-afd9-d09a8a74a19a,1970-01-01,1,Retail,1824.72,ESP,ITA,0,0,0,0,1
sdv-id-ZCBWij,138d994c-2b0a-4edd-8774-44cb5543fc3c,1970-01-01,0,Food,1784.54,ESP,NGA,1,1,0,1,0
sdv-id-Vweqpc,12aa48cf-f18c-4581-bc9b-3b84cb4addc6,1970-01-01,4,Food,1626.91,ESP,BGD,0,1,0,1,1
sdv-id-yeGAJg,2023fd4b-ab89-436b-9f6b-9b3fff594778,1970-01-01,3,Food,994.63,ESP,BRA,0,1,1,0,1
sdv-id-HhDrLh,edafea54-50b9-404a-9edc-c2ff53d47caf,1970-01-01,0,Retail,1789.35,ESP,PRT,0,1,0,0,0
sdv-id-YHdecY,11f20d9b-c90e-4689-8ff1-4c0ec7eb7d43,1970-01-01,0,Gaming,51.32,ESP,VNM,0,1,0,0,0
sdv-id-KRkJxx,cb317618-daaf-463a-8a06-3bf5839818fc,1970-01-01,2,Retail,472.79,ESP,ESP,0,1,1,0,1
sdv-id-fMguXR,bab4eb77-959f-4841-ad19-312dde3b5a64,1970-01-01,0,Gaming,1756.09,ESP,BGD,1,1,1,0,1
sdv-id-ugfPCN,b6658a34-5263-4028-add2-d8c076da3875,1970-01-01,5,Tech,533.89,ESP,CHN,1,1,0,1,0
sdv-id-adRiOr,8374c273-cc70-4551-a881-5cd988219541,1970-01-01,0,Gaming,2425.12,ESP,CHN,1,0,0,1,0
sdv-id-tjisVI,3f0cd8c9-d98c-4dc3-8b67-2fac298604bc,1970-01-01,0,Tech,1714.79,ESP,ESP,0,1,0,0,0
sdv-id-xeflsx,aabb6cac-48d7-4165-8c98-7a1b59afb1d1,1970-01-01,0,Tech,2349.2,ESP,FRA,0,1,0,0,1
sdv-id-ahFTSn,42999aa4-0cdf-442b-ae85-cb217631de9d,1970-01-01,0,Tech,2374.18,ESP,GBR,0,0,1,0,1
sdv-id-poPeiZ,4cc5a9ec-3511-4f3d-a90e-cbd37770b90e,1970-01-01,0,Food,687.34,ESP,RUS,1,1,0,1,0
sdv-id-QXaVAy,b3ada2ba-7972-49c0-80b3-74f88c1ab2c7,1970-01-01,0,Food,1227.53,ESP,JPN,0,1,0,1,0
sdv-id-cwGEJA,9dec2b83-3885-4f7e-af1a-25a829344e15,1970-01-01,1,Retail,1452.17,ESP,RUS,1,1,0,1,1
sdv-id-PMTIXZ,c528ac36-2545-434c-b14c-d65e079e8b0b,1970-01-01,1,Tech,1617.14,ESP,BGD,0,1,1,0,1
sdv-id-dNKFKD,d994f7ba-4b7f-4a4c-8d5d-2f648f2b892b,1970-01-01,0,Travel,388.69,ESP,BGD,0,0,0,0,1
sdv-id-GEVzUq,460f01a5-4480-402d-a067-902bf099e2b6,1970-01-01,4,Retail,1296.49,ESP,ITA,0,0,1,1,0
sdv-id-dnqjBF,dff0b9bf-8db3-42c1-82da-bd76f3102525,1970-01-01,1,Tech,2456.14,ESP,GBR,1,0,0,0,1
sdv-id-bBgmzA,c44b04e8-f51e-4df3-86c3-998e8f14aac7,1970-01-01,1,Travel,2104.92,ESP,USA,1,0,1,1,0
sdv-id-mvCNEJ,0e8fa8e0-284d-42e5-87f7-e1fbda4bd9ca,1970-01-01,0,Gaming,650.17,ESP,PRT,1,0,0,0,0
sdv-id-CFPhGZ,abd13f1a-3d20-4440-80cf-a44d1b7db566,1970-01-01,0,Food,551.33,ESP,NGA,0,0,0,0,0
sdv-id-WymOWG,85197ff4-006e-46e3-afa1-7735b572f3d0,1970-01-01,0,Travel,2437.86,ESP,NGA,0,0,0,0,1
sdv-id-InmOqi,b1fe69b8-0936-412c-a36d-feba6148ca39,1970-01-01,0,Retail,33.4,ESP,NGA,0,0,0,1,0
sdv-id-AHEyYy,5708d618-9def-43a1-9042-26f62dfc60b7,1970-01-01,0,Tech,1520.58,ESP,CHN,1,1,1,1,0
sdv-id-TcGSwo,f27292b6-7621-42ed-9d0b-c9bde9b5c5cf,1970-01-01,0,Food,754.41,ESP,GBR,0,1,1,0,1
sdv-id-SGDMrD,ae8e8200-c5c7-44b4-88c5-3b179733b490,1970-01-01,3,Travel,158.24,ESP,RUS,1,1,1,1,0
sdv-id-QJJbiE,b017c533-7d6c-45c3-9df7-9a27ddfc2a92,1970-01-01,0,Retail,76.83,ESP,VNM,0,1,0,0,0
sdv-id-JlcyRE,8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,1970-01-01,0,Retail,1409.14,ESP,CHN,0,0,0,0,1
sdv-id-CHalML,3f55f644-f278-4488-a5be-290abd4fb6fc,1970-01-01,0,Tech,422.98,ESP,ARE,0,1,0,1,1
sdv-id-IeXzcC,c353ac87-ceb7-438a-b67a-92b701862029,1970-01-01,0,Retail,2357.93,ESP,IND,1,1,1,0,1
sdv-id-TlZGMx,ad4b24ec-5b67-4a25-82c4-5041e1831003,1970-01-01,0,Food,2203.99,ESP,BGD,0,0,0,0,1
sdv-id-kMJIcZ,613c9847-19ec-4e51-9d9d-dee1e09189f1,1970-01-01,4,Gaming,1901.69,ESP,BRA,0,1,1,0,1
sdv-id-zEwMqA,eacb1f6d-7549-49f9-850a-48d446b518de,1970-01-01,0,Gaming,73.26,ESP,RUS,1,1,1,0,1
sdv-id-PJGNmy,69498671-7e55-43ba-a8a2-f417379e03dd,1970-01-01,0,Travel,643.45,ESP,NGA,0,0,0,1,0
sdv-id-wuQLRe,61607459-85c7-404b-8693-da1139c6a1ca,1970-01-01,0,Retail,1642.56,ESP,VNM,1,1,1,1,0
sdv-id-CWyXZZ,dcb9d394-e8ac-44c4-b6b9-824010416cbc,1970-01-01,4,Tech,390.56,ESP,NGA,0,1,1,1,0
sdv-id-CykbRa,d6b1ba8c-4fcf-4f89-9ae0-bb5a797763fe,1970-01-01,0,Travel,1274.25,ESP,BGD,0,1,0,1,0
sdv-id-jboWCk,f5141058-3138-4975-bbf3-3a349c2dfa97,1970-01-01,4,Retail,1955.91,ESP,ESP,0,0,1,1,0
sdv-id-zlrSVY,df552ac3-c66b-4b69-aabc-f7ecd2d3ea0a,1970-01-01,0,Food,1206.5,ESP,GBR,1,0,1,1,1
sdv-id-OHklcO,73cab4e3-bbc3-453b-b5e8-abfe6af01106,1970-01-01,5,Travel,1623.96,ESP,FRA,0,0,1,1,0
sdv-id-yZGzMd,fd508f47-652a-476a-b319-23cb15eb89a8,1970-01-01,5,Gaming,1381.92,ESP,UKR,0,0,0,0,1
sdv-id-QlBNar,2ea756a8-229e-4406-aab7-6dd1152b5e5f,1970-01-01,0,Retail,1689.31,ESP,NGA,1,0,1,0,1
sdv-id-ghFddY,ff49a81c-d42a-4238-a84b-2e1d73fb6c56,1970-01-01,3,Travel,842.32,ESP,BGD,1,1,1,0,1
sdv-id-IOfhgr,0cdddf92-3711-4879-a1a8-d644b002c52e,1970-01-01,3,Food,539.02,ESP,VNM,1,0,0,1,0
sdv-id-fylyCr,a9093889-e42c-4e33-8a39-561f3473d9d3,1970-01-01,1,Food,1557.32,ESP,DEU,0,0,0,0,1
sdv-id-mevdZg,8266557c-efc6-4c4c-91f2-789bea956113,1970-01-01,2,Tech,458.0,ESP,ESP,1,1,0,0,1
sdv-id-SBRpJS,f89617fa-6493-45ef-bf53-76a4bb48bbba,1970-01-01,1,Food,475.65,ESP,ESP,1,1,1,1,0
sdv-id-AfAqez,dea7e1ae-7006-42c6-b286-af002a8be289,1970-01-01,1,Tech,2217.94,ESP,CHN,0,0,1,1,0
sdv-id-KbJdZP,d2524487-6b70-4287-a9fe-ba149adda7c8,1970-01-01,0,Tech,144.5,ESP,ESP,1,1,1,1,1
sdv-id-uzJtsi,58389bc7-6981-4678-9b82-b67ddd7e0ae6,1970-01-01,0,Gaming,364.36,ESP,NGA,1,1,0,1,0
sdv-id-sPJcwX,d48f5ba3-0d87-4c72-bce0-5a63197f9b8d,1970-01-01,0,Tech,2035.95,ESP,GBR,0,0,0,0,1
sdv-id-EgiwRc,fcce5213-6789-4d92-b33c-4c369a690cad,1970-01-01,0,Food,2478.05,ESP,FRA,1,1,1,0,1
sdv-id-BsxPRo,09028dd7-a0d7-43f0-831d-fb91397a0433,1970-01-01,0,Food,901.78,ESP,NGA,1,1,1,0,0
sdv-id-xzCoLq,d25864f2-25d4-40fc-a154-2765d756ba9c,1970-01-01,0,Travel,234.16,ESP,NGA,1,0,0,1,1
sdv-id-bYGDWP,df9a7704-adc2-4f16-a4b3-0768fdfd984e,1970-01-01,1,Gaming,163.63,ESP,PRT,0,1,1,1,0
sdv-id-oamfRj,84681060-743e-4fef-86a6-1b3dc86e0b55,1970-01-01,5,Travel,1150.11,ESP,FRA,1,0,0,0,1
sdv-id-bPHUEo,a3e5721c-7f8e-4198-9265-f22792b28bea,1970-01-01,0,Tech,1551.44,ESP,RUS,1,0,0,0,0
sdv-id-fYJzyH,55af47da-31d1-46cb-a450-dd3c01521e60,1970-01-01,1,Retail,1084.56,ESP,RUS,0,0,0,1,1
sdv-id-wmfWRX,48dc1e26-c7c2-464a-bab8-328f2cae93a2,1970-01-01,0,Food,488.72,ESP,JPN,1,0,0,1,0
sdv-id-IijPhy,00256416-b908-403c-b3e0-72cb05fd35aa,1970-01-01,0,Food,2364.04,ESP,BGD,1,1,0,1,1
sdv-id-Mrjoop,e827a1b9-d4a0-4e53-ad3e-e1dc81392443,1970-01-01,1,Retail,830.7,ESP,PRT,1,1,0,1,0
sdv-id-pwOLql,ed174fdd-2dee-403e-81d9-6e9601a02047,1970-01-01,0,Gaming,1038.0,ESP,DEU,0,0,1,0,0
sdv-id-iZZPTS,3b4f068e-ecad-422d-9b2a-a4e4c0e354e7,1970-01-01,0,Food,512.92,ESP,VNM,0,0,0,0,1
