id_transaccion,id_usuario,fecha,hora,dias_antiguedad_cuenta,email_verificado,pais_emision,pais_pago,es_online,monto,uso_vpn_proxy,es_fraude
13432,6632,2025-10-21 01:33:00,1,98,0,España,Japón,1,51.0,0,0
40002,7783,2025-10-21 01:39:00,1,862,1,España,Italia,1,15.84,0,0
11205,2393,2025-10-21 01:40:00,1,269,1,España,España,1,11.36,1,0
26910,162,2025-10-21 01:56:00,1,1044,1,España,Rusia,1,21.3,0,0
22435,5480,2025-10-21 02:18:00,2,833,1,España,Italia,1,14.78,0,0
18579,9295,2025-10-21 02:29:00,2,790,1,España,India,1,52.56,0,0
36515,735,2025-10-21 02:30:00,2,24,1,España,India,1,10.26,0,0
26236,4583,2025-10-21 02:35:00,2,1321,1,España,India,0,39.91,0,0
1648,6556,2025-10-21 02:41:00,2,28,0,España,Portugal,1,15.92,0,0
46604,2617,2025-10-21 02:47:00,2,142,1,España,Ucrania,0,4.49,0,0
21914,796,2025-10-21 03:09:00,3,1222,1,España,Ucrania,1,11.38,0,0
6476,4767,2025-10-21 03:17:00,3,602,1,España,Brasil,1,84.66,0,0
17756,8941,2025-10-21 03:22:00,3,629,0,España,Nigeria,1,48.6,0,0
43808,6676,2025-10-21 03:31:00,3,1040,1,España,Japón,0,32.91,0,0
6193,9593,2025-10-21 03:32:00,3,737,1,España,Ucrania,1,40.22,0,0
40238,8174,2025-10-21 03:39:00,3,415,1,España,Vietnam,1,34.2,0,0
43192,2592,2025-10-21 03:56:00,3,344,1,España,Bangladesh,1,35.43,0,0
33130,229,2025-10-21 04:20:00,4,230,1,España,Portugal,1,11.59,0,0
27349,5478,2025-10-21 04:31:00,4,1391,1,España,Nigeria,0,41.29,0,0
49608,9652,2025-10-21 04:48:00,4,114,1,España,Francia,0,79.46,0,0
8131,1993,2025-10-21 04:57:00,4,82,1,España,México,1,31.76,0,0
4102,996,2025-10-21 05:05:00,5,915,1,España,España,1,90.73,0,0
21365,7462,2025-10-21 05:07:00,5,610,0,España,México,1,69.24,0,0
42168,4530,2025-10-21 05:24:00,5,1146,1,España,Alemania,1,103.7,0,0
13362,2002,2025-10-21 05:43:00,5,1170,1,España,Portugal,1,79.77,0,0
11698,2591,2025-10-21 05:55:00,5,1274,1,España,Nigeria,1,14.14,0,0
5984,6308,2025-10-21 05:57:00,5,31,0,España,Portugal,1,10.73,0,0
32235,1249,2025-10-21 05:59:00,5,1105,1,España,Rusia,1,8.22,0,0
24807,1589,2025-10-21 06:11:00,6,931,0,España,Vietnam,1,10.73,0,0
34209,7753,2025-10-21 06:16:00,6,1418,1,España,Japón,1,20.54,0,0
48774,7281,2025-10-21 06:57:00,6,1088,1,España,Brasil,1,108.32,0,0
28729,7647,2025-10-21 07:02:00,7,100,1,España,Rusia,1,24.94,0,0
3997,8055,2025-10-21 07:15:00,7,354,0,España,Rusia,1,30.46,0,0
17280,1043,2025-10-21 07:34:00,7,1205,1,España,Francia,1,55.32,0,0
27782,1117,2025-10-21 07:36:00,7,716,1,España,Ucrania,1,84.06,0,0
4267,6044,2025-10-21 07:41:00,7,1034,1,España,Alemania,0,46.75,0,0
22669,6745,2025-10-21 07:54:00,7,504,1,España,Alemania,0,42.97,0,0
31587,2352,2025-10-21 07:55:00,7,1086,1,España,Japón,0,17.61,0,0
15196,5699,2025-10-21 07:57:00,7,1255,0,España,India,1,16.85,0,0
1019,3774,2025-10-21 08:05:00,8,1095,1,España,Reino Unido,1,155.86,0,0
20533,2778,2025-10-21 08:18:00,8,347,1,España,Vietnam,1,24.28,1,1
43740,6779,2025-10-21 08:46:00,8,772,1,España,Nigeria,1,33.74,0,0
32936,5537,2025-10-21 08:46:00,8,339,1,España,Reino Unido,1,22.07,0,0
20534,740,2025-10-21 08:52:00,8,898,1,España,Bangladesh,1,156.01,0,0
26329,7024,2025-10-21 08:52:00,8,750,1,España,Brasil,1,14.1,1,1
8742,2250,2025-10-21 09:21:00,9,1031,1,España,Bangladesh,1,16.35,0,0
34720,174,2025-10-21 09:44:00,9,720,1,España,Vietnam,1,100.52,1,0
31970,6260,2025-10-21 09:48:00,9,109,0,España,Portugal,0,8.88,0,0
43200,6991,2025-10-21 09:53:00,9,1385,1,España,India,1,46.39,0,0
10822,582,2025-10-21 09:55:00,9,725,1,España,Bangladesh,0,64.07,0,0
391,6746,2025-10-21 09:55:00,9,246,1,España,India,1,39.77,0,0
13993,4648,2025-10-21 10:14:00,10,832,1,España,Nigeria,1,12.33,0,0
41424,3376,2025-10-21 10:32:00,10,984,1,España,Nigeria,1,72.29,0,0
3025,6007,2025-10-21 11:07:00,11,429,1,España,Brasil,0,3.09,0,0
14980,3357,2025-10-21 11:13:00,11,661,1,España,Francia,1,51.79,1,0
12740,7565,2025-10-21 11:13:00,11,462,0,España,India,1,253.38,1,0
43139,8970,2025-10-21 11:15:00,11,863,1,España,Francia,1,3.11,0,0
23794,8049,2025-10-21 11:30:00,11,138,1,España,Vietnam,0,28.15,0,0
22261,8283,2025-10-21 11:38:00,11,838,1,España,Alemania,0,31.55,0,0
45434,3635,2025-10-21 11:56:00,11,9,1,España,India,0,43.19,0,0
7322,6764,2025-10-21 12:01:00,12,659,1,España,Bangladesh,0,14.22,0,0
19450,1138,2025-10-21 12:03:00,12,693,1,España,Francia,1,21.98,0,0
39867,269,2025-10-21 12:22:00,12,424,1,España,Rusia,0,85.36,0,0
38785,2346,2025-10-21 12:48:00,12,15,1,España,Rusia,0,21.99,0,0
23841,8375,2025-10-21 12:49:00,12,1434,0,España,Bangladesh,1,46.42,0,0
13722,1700,2025-10-21 12:56:00,12,866,0,España,Japón,1,17.46,0,0
27371,3462,2025-10-21 12:58:00,12,249,1,España,España,1,556.04,0,0
25310,8939,2025-10-21 13:01:00,13,188,1,España,India,1,27.96,0,0
35708,2567,2025-10-21 13:27:00,13,1252,1,España,India,0,19.77,0,0
49207,3102,2025-10-21 13:28:00,13,1278,1,España,Ucrania,1,15.23,0,0
7160,8015,2025-10-21 13:39:00,13,1412,1,España,Ucrania,1,58.44,0,0
18284,8326,2025-10-21 13:57:00,13,389,1,España,Portugal,1,25.43,0,0
29505,2298,2025-10-21 14:08:00,14,108,1,España,Italia,0,41.11,0,0
9719,9454,2025-10-21 14:09:00,14,1362,1,España,Rusia,1,7.5,0,0
12261,4577,2025-10-21 14:21:00,14,1028,1,España,India,0,12.95,0,0
40662,2773,2025-10-21 14:33:00,14,178,1,España,Alemania,1,366.9,0,0
27183,1726,2025-10-21 15:03:00,15,1182,1,España,México,1,26.46,0,0
2020,7968,2025-10-21 15:25:00,15,1096,1,España,India,1,87.3,0,0
7239,9926,2025-10-21 15:27:00,15,1405,1,España,Ucrania,1,63.59,0,0
25992,3946,2025-10-21 15:35:00,15,817,1,España,Ucrania,0,21.79,0,0
21873,4420,2025-10-21 15:50:00,15,910,1,España,Vietnam,0,59.97,0,0
20387,2463,2025-10-21 16:08:00,16,205,1,España,México,1,8.27,1,0
44191,8775,2025-10-21 16:25:00,16,273,1,España,Italia,1,50.65,0,0
18658,3356,2025-10-21 16:58:00,16,129,1,España,Nigeria,1,18.09,0,0
2924,3687,2025-10-21 17:10:00,17,137,1,España,Alemania,0,44.2,0,0
3562,2549,2025-10-21 17:15:00,17,423,1,España,Bangladesh,1,235.23,0,0
48084,1031,2025-10-21 17:17:00,17,135,1,España,Portugal,1,148.05,0,0
14905,7053,2025-10-21 17:30:00,17,1020,1,España,Nigeria,1,291.47,0,0
2410,9373,2025-10-21 17:35:00,17,925,1,España,Brasil,1,69.66,0,0
6673,3287,2025-10-21 17:44:00,17,387,0,España,Rusia,0,15.96,0,0
24907,2098,2025-10-21 17:54:00,17,664,0,España,España,1,42.64,0,0
23954,6946,2025-10-21 18:26:00,18,308,0,España,Bangladesh,1,41.27,0,0
24676,7205,2025-10-21 18:30:00,18,885,1,España,Alemania,0,96.83,0,0
11413,744,2025-10-21 18:41:00,18,782,1,España,India,1,72.84,0,0
31797,2709,2025-10-21 19:02:00,19,676,1,España,Italia,1,124.91,0,0
43150,6019,2025-10-21 19:14:00,19,147,1,España,España,0,41.89,0,0
35332,2080,2025-10-21 19:26:00,19,470,1,España,España,1,22.8,0,0
6594,6238,2025-10-21 19:33:00,19,65,1,España,Alemania,1,8.99,0,0
41367,1976,2025-10-21 20:13:00,20,1111,1,España,Brasil,1,123.11,0,0
6869,3545,2025-10-21 20:28:00,20,340,1,España,India,0,61.31,0,0
5917,7809,2025-10-21 20:39:00,20,689,0,España,Ucrania,1,106.15,0,0
5432,1833,2025-10-21 20:57:00,20,222,1,España,Reino Unido,0,10.95,0,0
22650,4667,2025-10-21 21:10:00,21,1298,1,España,México,0,25.25,0,0
1758,1517,2025-10-21 21:11:00,21,2,1,España,Vietnam,0,21.2,0,1
12755,4694,2025-10-21 21:26:00,21,361,1,España,Brasil,1,37.2,0,0
14976,2149,2025-10-21 21:27:00,21,557,1,España,México,1,27.69,0,0
43708,9351,2025-10-21 21:37:00,21,559,1,España,Alemania,1,19.24,0,0
7890,8010,2025-10-21 21:41:00,21,1391,1,España,Francia,1,17.01,0,0
8648,194,2025-10-21 22:00:00,22,26,1,España,Rusia,1,5.87,0,0
2560,2346,2025-10-21 22:03:00,22,15,1,España,Ucrania,1,46.31,0,0
35581,6764,2025-10-21 22:10:00,22,659,1,España,España,1,23.27,0,0
33295,2747,2025-10-21 22:12:00,22,296,1,España,Nigeria,1,38.15,0,0
39628,3123,2025-10-21 22:19:00,22,158,1,España,Portugal,1,19.78,0,0
32157,8684,2025-10-21 22:30:00,22,1144,1,España,Rusia,1,39.04,0,0
6227,465,2025-10-21 22:51:00,22,172,1,España,México,1,28.71,1,1
4073,9234,2025-10-21 23:06:00,23,1334,1,España,Ucrania,1,37.61,0,0
37879,752,2025-10-21 23:09:00,23,264,1,España,España,1,326.11,0,0
1323,354,2025-10-21 23:21:00,23,1050,0,España,Vietnam,1,21.06,0,0
10371,1174,2025-10-21 23:27:00,23,368,1,España,Nigeria,1,37.6,0,0
48896,2626,2025-10-21 23:28:00,23,887,1,España,Rusia,0,39.05,0,0
5149,1648,2025-10-21 23:32:00,23,400,1,España,España,1,7.9,0,0
18372,8506,2025-10-21 23:37:00,23,1373,0,España,Bangladesh,1,30.04,0,0
23218,7161,2025-10-21 23:45:00,23,1066,0,España,Vietnam,0,22.24,0,0
30989,275,2025-10-21 23:47:00,23,269,1,España,Nigeria,1,17.69,0,0
6785,9602,2025-10-21 23:50:00,23,286,1,España,España,1,64.69,0,0
18553,3555,2025-10-21 23:59:00,23,1201,0,España,España,1,29.47,1,0
17246,8056,2025-10-22 00:20:00,0,795,1,España,Nigeria,0,74.69,0,0
48074,2787,2025-10-22 00:27:00,0,1286,1,España,Francia,1,19.42,0,0
32857,7338,2025-10-22 00:34:00,0,648,1,España,Nigeria,1,105.35,0,0
43043,1966,2025-10-22 00:39:00,0,472,0,España,Bangladesh,0,59.59,0,0
28176,7913,2025-10-22 01:05:00,1,233,1,España,Japón,1,93.94,0,0
18813,5629,2025-10-22 01:11:00,1,553,1,España,Vietnam,1,35.89,0,0
8570,124,2025-10-22 01:28:00,1,244,1,España,Brasil,1,0.85,0,0
12579,233,2025-10-22 01:51:00,1,974,1,España,Francia,0,9.94,0,0
27735,2861,2025-10-22 01:51:00,1,90,1,España,Vietnam,1,25.38,1,0
30142,783,2025-10-22 02:05:00,2,868,1,España,Bangladesh,1,11.24,0,0
17670,721,2025-10-22 02:15:00,2,196,1,España,Portugal,1,172.56,0,0
28036,7042,2025-10-22 02:16:00,2,1284,1,España,Japón,0,195.74,0,0
28999,3477,2025-10-22 02:19:00,2,644,1,España,India,1,15.47,0,0
30489,3476,2025-10-22 02:20:00,2,647,1,España,India,0,16.29,0,0
14683,5075,2025-10-22 02:21:00,2,1385,1,España,Italia,1,23.42,0,0
10543,6543,2025-10-22 02:22:00,2,922,1,España,India,1,38.12,0,0
11087,8732,2025-10-22 03:13:00,3,14,0,España,España,0,135.66,0,0
22874,9726,2025-10-22 03:16:00,3,193,0,España,Francia,1,25.3,0,0
922,5451,2025-10-22 03:30:00,3,39,1,España,India,1,277.99,1,0
21543,1926,2025-10-22 03:34:00,3,124,1,España,Bangladesh,1,71.29,0,0
29954,5098,2025-10-22 03:35:00,3,1395,1,España,Nigeria,1,28.28,1,0
40493,3375,2025-10-22 03:43:00,3,934,1,España,Japón,1,36.57,0,0
4747,4048,2025-10-22 04:02:00,4,802,1,España,Portugal,1,24.71,0,0
48836,1776,2025-10-22 04:26:00,4,1404,1,España,Nigeria,0,34.2,0,0
47046,8934,2025-10-22 04:58:00,4,1043,1,España,México,0,20.86,0,0
44094,7713,2025-10-22 05:07:00,5,56,1,España,Ucrania,1,33.59,0,0
33969,3219,2025-10-22 05:31:00,5,715,1,España,Bangladesh,0,12.99,0,0
29062,6161,2025-10-22 05:33:00,5,1424,1,España,Francia,1,65.78,0,0
42715,5383,2025-10-22 05:45:00,5,720,0,España,España,1,52.4,0,0
22078,2958,2025-10-22 05:54:00,5,576,1,España,México,0,18.66,0,0
38655,812,2025-10-22 06:15:00,6,478,0,España,México,1,35.31,0,0
1398,2721,2025-10-22 06:19:00,6,250,1,España,Vietnam,1,47.91,0,0
37819,1734,2025-10-22 06:26:00,6,528,0,España,Bangladesh,1,52.97,0,0
23266,3279,2025-10-22 06:31:00,6,1217,1,España,Alemania,1,359.27,1,0
17866,8122,2025-10-22 06:36:00,6,125,1,España,Bangladesh,1,25.0,0,0
39291,146,2025-10-22 06:37:00,6,1468,1,España,Brasil,0,91.0,0,0
19169,5250,2025-10-22 06:39:00,6,1222,1,España,Ucrania,1,23.76,0,0
10992,503,2025-10-22 06:40:00,6,931,0,España,Portugal,1,14.36,0,0
7835,1852,2025-10-22 07:00:00,7,1237,1,España,Portugal,0,22.33,0,0
47274,6887,2025-10-22 07:07:00,7,1294,1,España,México,1,62.18,0,0
20206,2669,2025-10-22 07:16:00,7,132,1,España,Japón,1,21.04,0,0
42051,4047,2025-10-22 07:21:00,7,1069,1,España,Portugal,1,23.43,1,0
40813,1293,2025-10-22 07:37:00,7,4,1,España,Alemania,1,14.11,0,0
41642,479,2025-10-22 07:47:00,7,193,1,España,Francia,0,26.13,0,0
29894,47,2025-10-22 07:51:00,7,1041,1,España,Rusia,1,209.82,0,0
19621,6397,2025-10-22 08:00:00,8,957,0,España,Nigeria,1,135.37,0,0
4665,2021,2025-10-22 08:30:00,8,137,1,España,Vietnam,0,146.92,0,0
23633,7533,2025-10-22 08:33:00,8,215,1,España,Ucrania,1,43.11,1,0
2773,9436,2025-10-22 08:35:00,8,120,0,España,México,1,8.2,0,0
16907,9606,2025-10-22 08:42:00,8,1240,1,España,México,1,27.47,0,0
28398,9492,2025-10-22 09:04:00,9,1104,1,España,Vietnam,1,35.91,0,0
39024,4110,2025-10-22 09:11:00,9,16,1,España,España,1,47.23,0,0
13689,2975,2025-10-22 09:13:00,9,792,1,España,Vietnam,1,7.04,0,0
6224,9203,2025-10-22 09:14:00,9,258,1,España,Reino Unido,0,14.38,0,0
11951,1683,2025-10-22 09:15:00,9,158,0,España,India,1,126.51,0,0
49937,794,2025-10-22 09:18:00,9,1088,1,España,Vietnam,1,55.14,0,0
31204,1681,2025-10-22 09:25:00,9,1237,1,España,Portugal,1,12.28,1,0
24399,1613,2025-10-22 09:56:00,9,412,1,España,México,1,53.6,0,0
34052,5197,2025-10-22 09:59:00,9,863,0,España,Vietnam,0,31.96,0,0
4908,9584,2025-10-22 10:06:00,10,162,0,España,México,1,62.79,0,0
47584,9335,2025-10-22 10:08:00,10,1417,0,España,India,1,5.39,0,0
35838,8236,2025-10-22 10:41:00,10,337,0,España,Bangladesh,0,49.51,0,0
39169,316,2025-10-22 10:50:00,10,479,0,España,Brasil,0,46.32,0,0
21121,7361,2025-10-22 10:58:00,10,834,1,España,Alemania,0,31.09,0,0
29702,8932,2025-10-22 10:58:00,10,311,1,España,Brasil,1,14.17,0,0
23885,90,2025-10-22 11:00:00,11,895,1,España,Bangladesh,1,44.25,0,0
19942,8883,2025-10-22 11:02:00,11,1403,1,España,Brasil,0,6.03,0,0
12260,2744,2025-10-22 11:11:00,11,91,1,España,España,1,67.86,0,0
6089,126,2025-10-22 11:12:00,11,247,1,España,España,0,22.0,0,0
28851,1774,2025-10-22 11:21:00,11,24,1,España,Vietnam,1,14.41,0,0
9591,4487,2025-10-22 11:21:00,11,1198,1,España,España,1,31.32,0,0
47874,735,2025-10-22 11:33:00,11,24,1,España,Brasil,0,87.99,0,0
5322,6962,2025-10-22 12:09:00,12,1375,1,España,Rusia,0,13.87,0,0
5590,7667,2025-10-22 12:17:00,12,46,1,España,Reino Unido,1,9.92,1,0
25184,8491,2025-10-22 12:21:00,12,1010,0,España,Portugal,1,65.14,0,0
3368,7105,2025-10-22 12:47:00,12,410,1,España,Vietnam,0,51.8,0,0
27583,2817,2025-10-22 13:05:00,13,819,0,España,Nigeria,1,68.45,0,0
3938,8948,2025-10-22 13:09:00,13,537,1,España,Japón,1,70.62,0,0
42570,3381,2025-10-22 13:20:00,13,86,1,España,India,0,36.79,0,0
6140,9825,2025-10-22 13:30:00,13,610,1,España,México,1,11.55,1,1
11036,5406,2025-10-22 13:50:00,13,875,0,España,Bangladesh,1,16.75,0,0
40424,2620,2025-10-22 13:51:00,13,897,1,España,Ucrania,0,61.23,0,0
8178,6023,2025-10-22 13:55:00,13,1240,1,España,España,1,14.04,1,0
14974,4252,2025-10-22 14:06:00,14,846,1,España,Ucrania,0,28.5,0,0
20926,8524,2025-10-22 14:23:00,14,1376,1,España,Nigeria,0,30.46,0,0
2907,5683,2025-10-22 14:26:00,14,577,1,España,India,1,68.48,0,0
23811,8166,2025-10-22 14:32:00,14,570,1,España,Bangladesh,0,23.93,0,0
40564,9806,2025-10-22 14:52:00,14,239,1,España,Ucrania,1,47.32,1,0
27372,3924,2025-10-22 15:14:00,15,1191,0,España,Francia,1,140.22,0,0
30779,8974,2025-10-22 15:26:00,15,162,1,España,España,1,9.77,0,0
31040,7754,2025-10-22 15:46:00,15,699,1,España,Brasil,0,34.9,0,0
49970,3987,2025-10-22 15:46:00,15,377,1,España,España,1,65.05,1,0
9992,5271,2025-10-22 15:55:00,15,256,1,España,Italia,1,183.04,0,0
41323,4639,2025-10-22 15:59:00,15,399,1,España,Ucrania,0,26.5,0,0
49839,9825,2025-10-22 16:04:00,16,610,1,España,Bangladesh,1,24.11,0,0
16211,7871,2025-10-22 16:06:00,16,1375,0,España,Japón,1,18.39,0,0
39797,834,2025-10-22 16:28:00,16,409,1,España,Alemania,1,18.98,0,0
37906,737,2025-10-22 16:35:00,16,688,1,España,Vietnam,1,2.24,0,0
28130,6021,2025-10-22 16:43:00,16,1085,0,España,Portugal,1,3.98,0,0
45011,4352,2025-10-22 16:51:00,16,884,1,España,Vietnam,1,52.97,0,0
40908,1928,2025-10-22 17:08:00,17,213,0,España,Alemania,0,12.17,0,0
6052,5253,2025-10-22 17:10:00,17,1045,1,España,México,0,60.35,0,0
26064,7332,2025-10-22 17:13:00,17,350,1,España,Nigeria,1,45.19,0,0
34524,5929,2025-10-22 17:18:00,17,474,1,España,España,1,95.93,1,0
31348,6814,2025-10-22 17:48:00,17,779,1,España,India,1,22.6,1,0
10291,1592,2025-10-22 17:49:00,17,327,1,España,Rusia,1,13.8,0,0
11630,2775,2025-10-22 18:01:00,18,810,1,España,Italia,0,37.08,0,0
32108,1443,2025-10-22 18:06:00,18,1140,1,España,Alemania,0,61.04,0,0
25150,5421,2025-10-22 18:12:00,18,361,1,España,España,1,41.83,0,0
33666,4349,2025-10-22 18:14:00,18,380,1,España,México,0,47.75,0,0
15136,5582,2025-10-22 18:26:00,18,1092,1,España,Bangladesh,1,43.52,0,0
43604,9192,2025-10-22 18:30:00,18,1001,1,España,India,1,8.49,0,0
47393,2991,2025-10-22 18:33:00,18,494,1,España,España,1,46.41,0,0
4315,4768,2025-10-22 18:35:00,18,550,1,España,Nigeria,1,66.98,0,0
26752,345,2025-10-22 18:37:00,18,519,1,España,Ucrania,1,143.13,0,0
32457,5238,2025-10-22 18:55:00,18,637,0,España,Japón,1,20.57,0,0
22752,9176,2025-10-22 18:56:00,18,851,0,España,Bangladesh,1,12.77,0,0
27029,7551,2025-10-22 19:02:00,19,912,0,España,Portugal,1,28.26,0,0
32783,8721,2025-10-22 19:04:00,19,1236,1,España,México,1,23.16,0,0
32072,6590,2025-10-22 19:17:00,19,1303,1,España,Rusia,0,35.09,0,0
38876,5540,2025-10-22 19:21:00,19,1371,0,España,Brasil,1,32.09,0,0
32386,4522,2025-10-22 19:24:00,19,565,0,España,Ucrania,1,19.25,0,0
5351,1082,2025-10-22 19:28:00,19,654,1,España,Rusia,1,49.74,0,0
48906,5293,2025-10-22 19:30:00,19,603,1,España,Brasil,1,80.81,0,0
46200,9368,2025-10-22 19:38:00,19,1024,1,España,Bangladesh,1,57.39,1,0
28508,4194,2025-10-22 19:41:00,19,19,1,España,Vietnam,0,34.51,0,0
40345,4512,2025-10-22 19:58:00,19,187,1,España,Portugal,0,89.19,0,0
29632,9299,2025-10-22 20:07:00,20,738,1,España,Portugal,0,55.31,0,0
39798,4687,2025-10-22 20:12:00,20,24,1,España,Portugal,0,35.1,0,0
42538,2790,2025-10-22 20:14:00,20,1435,1,España,Rusia,0,11.43,0,0
37752,9458,2025-10-22 20:18:00,20,1412,1,España,Rusia,1,23.49,0,0
9852,4626,2025-10-22 20:46:00,20,289,1,España,Brasil,0,11.65,0,0
9712,8925,2025-10-22 21:02:00,21,1217,1,España,Portugal,1,50.27,0,0
11004,7432,2025-10-22 21:12:00,21,689,0,España,Bangladesh,0,54.07,0,0
29597,6506,2025-10-22 21:15:00,21,692,1,España,Ucrania,1,17.66,0,0
28477,4444,2025-10-22 21:22:00,21,976,1,España,Japón,1,21.22,0,0
38511,4952,2025-10-22 21:24:00,21,418,1,España,India,0,31.3,0,0
27385,7582,2025-10-22 21:28:00,21,1402,1,España,España,1,59.76,0,0
30254,2921,2025-10-22 21:33:00,21,1473,1,España,Bangladesh,1,57.8,0,0
6405,3056,2025-10-22 21:51:00,21,715,1,España,Francia,0,25.17,0,0
40975,6485,2025-10-22 22:21:00,22,300,1,España,Bangladesh,1,5.26,0,0
7178,9109,2025-10-22 22:44:00,22,283,0,España,India,1,12.06,0,0
21677,9965,2025-10-22 22:45:00,22,166,1,España,Reino Unido,1,97.65,0,0
18397,3905,2025-10-22 22:46:00,22,1470,1,España,Rusia,1,18.62,1,1
39668,7786,2025-10-22 22:48:00,22,198,1,España,Reino Unido,1,31.1,0,0
22998,4576,2025-10-22 23:09:00,23,114,1,España,Ucrania,1,16.3,0,0
30347,2264,2025-10-22 23:47:00,23,1262,1,España,Nigeria,1,35.14,1,0
28511,8866,2025-10-22 23:50:00,23,1276,1,España,Rusia,1,16.14,0,0
33384,998,2025-10-23 00:17:00,0,274,1,España,Ucrania,0,63.53,0,0
26759,5227,2025-10-23 00:24:00,0,242,1,España,Ucrania,1,12.29,0,0
10959,7622,2025-10-23 00:45:00,0,263,1,España,Ucrania,0,26.48,0,0
15240,4803,2025-10-23 01:01:00,1,532,0,España,Japón,0,14.26,0,0
4226,3230,2025-10-23 01:11:00,1,718,1,España,México,1,49.91,0,0
11318,4962,2025-10-23 01:19:00,1,1470,1,España,Brasil,1,14.92,0,0
24275,3993,2025-10-23 01:32:00,1,1163,1,España,Portugal,1,123.3,1,0
17173,6745,2025-10-23 01:44:00,1,504,1,España,Bangladesh,0,106.66,0,0
36389,701,2025-10-23 01:52:00,1,597,0,España,Rusia,1,43.81,0,0
37497,7223,2025-10-23 02:04:00,2,1062,1,España,Ucrania,0,56.88,0,0
34968,7288,2025-10-23 02:30:00,2,731,1,España,Portugal,0,13.29,0,0
39475,458,2025-10-23 02:43:00,2,1147,1,España,México,1,10.96,0,0
17731,348,2025-10-23 03:06:00,3,1396,1,España,Brasil,1,14.43,0,0
28983,2618,2025-10-23 03:47:00,3,59,1,España,México,1,42.8,0,0
30603,6639,2025-10-23 03:48:00,3,1418,1,España,Japón,1,58.6,0,0
15984,3468,2025-10-23 03:51:00,3,783,0,España,India,1,6.04,0,0
19742,3579,2025-10-23 03:57:00,3,1195,1,España,Francia,1,2.71,0,0
1701,624,2025-10-23 03:57:00,3,95,1,España,Vietnam,1,273.55,0,0
46851,5899,2025-10-23 03:59:00,3,359,1,España,Italia,1,59.92,0,0
5609,2496,2025-10-23 04:21:00,4,363,1,España,Italia,1,17.85,0,0
49445,641,2025-10-23 04:24:00,4,49,1,España,Portugal,0,80.63,0,0
2775,9138,2025-10-23 05:06:00,5,487,1,España,Japón,0,14.56,0,0
4958,9816,2025-10-23 05:13:00,5,171,1,España,Vietnam,1,95.41,0,0
7826,8103,2025-10-23 05:15:00,5,909,1,España,Nigeria,0,162.52,0,0
42328,4121,2025-10-23 05:28:00,5,1288,1,España,México,1,23.56,1,0
45084,718,2025-10-23 05:59:00,5,1073,1,España,Ucrania,1,95.65,0,0
20454,8909,2025-10-23 06:05:00,6,1370,1,España,Japón,1,43.7,0,0
29879,9567,2025-10-23 06:08:00,6,697,1,España,Bangladesh,0,18.14,0,0
26143,1808,2025-10-23 06:13:00,6,1190,1,España,México,0,15.13,0,0
8856,8734,2025-10-23 06:29:00,6,1046,1,España,Nigeria,0,39.49,0,0
1865,2309,2025-10-23 06:43:00,6,1222,1,España,Brasil,1,75.83,0,0
30839,4079,2025-10-23 06:45:00,6,1107,1,España,Bangladesh,1,7.41,0,0
43239,8466,2025-10-23 06:45:00,6,1330,0,España,Portugal,0,10.84,0,0
14852,5805,2025-10-23 06:52:00,6,1138,1,España,Italia,1,12.35,0,0
39896,8379,2025-10-23 07:03:00,7,265,1,España,Alemania,0,14.64,0,0
9171,4019,2025-10-23 07:12:00,7,543,0,España,India,1,77.21,0,0
38229,8030,2025-10-23 07:17:00,7,50,1,España,Portugal,0,2.67,0,0
36147,1410,2025-10-23 08:14:00,8,1394,0,España,Brasil,1,56.25,0,0
24957,4690,2025-10-23 08:25:00,8,828,1,España,Vietnam,1,60.85,0,0
584,7571,2025-10-23 08:29:00,8,434,1,España,Bangladesh,0,30.52,0,0
6697,539,2025-10-23 08:29:00,8,305,1,España,España,0,91.56,0,0
3017,3857,2025-10-23 08:53:00,8,184,1,España,Portugal,0,3.68,0,0
20736,9882,2025-10-23 09:21:00,9,1052,1,España,Reino Unido,1,17.58,0,0
19619,2568,2025-10-23 09:28:00,9,378,1,España,México,1,31.23,0,0
34899,1620,2025-10-23 09:37:00,9,640,1,España,Brasil,1,56.48,0,0
44441,7067,2025-10-23 09:41:00,9,165,1,España,Bangladesh,0,21.71,0,0
49455,8938,2025-10-23 09:55:00,9,409,0,España,Ucrania,1,33.52,0,0
18432,433,2025-10-23 10:26:00,10,654,1,España,Italia,1,21.23,0,0
34236,2049,2025-10-23 10:43:00,10,324,1,España,Francia,0,216.21,0,0
37818,5016,2025-10-23 10:45:00,10,613,1,España,Bangladesh,1,12.02,0,0
29557,7178,2025-10-23 10:54:00,10,1419,1,España,Brasil,1,59.45,0,0
18418,9627,2025-10-23 11:06:00,11,202,1,España,México,1,177.41,0,0
23450,1092,2025-10-23 11:08:00,11,1393,1,España,India,1,15.43,1,0
5527,6907,2025-10-23 11:08:00,11,237,1,España,Nigeria,1,9.82,0,0
798,7686,2025-10-23 12:03:00,12,347,1,España,Ucrania,1,67.88,0,0
48869,6199,2025-10-23 12:12:00,12,1162,1,España,Reino Unido,0,29.35,0,0
23499,6389,2025-10-23 12:18:00,12,129,1,España,Bangladesh,1,503.8,0,0
27077,1052,2025-10-23 12:48:00,12,658,1,España,Nigeria,0,74.75,0,0
34540,4534,2025-10-23 12:49:00,12,141,1,España,Italia,1,33.96,0,0
