id_transaccion,id_usuario,fecha,hora,dias_antiguedad_cuenta,email_verificado,categoria,importe,es_online,pais_emision,pais_pago,tipo_tarjeta,mismo_envio_facturacion,tipo_dispositivo,uso_vpn_proxy,paso_3d_secure,minutos_desde_ultima_tx,es_fraude
38707,1269,2025-11-08 21:18:00,21,580,1,Supermercado,13.11,1,GB,GB,Crédito,1,Móvil,0,0,34239.0,0
71504,2414,2025-11-08 21:27:00,21,686,0,Suscripciones,17.65,1,ES,ES,Débito,1,Móvil,0,0,52564.0,0
54834,5043,2025-11-08 21:28:00,21,765,1,Salud,5.26,0,ES,ES,Crédito,1,Físico (TPV),0,0,88873.0,0
7735,6594,2025-11-08 21:29:00,21,490,1,Restaurante,8.7,0,US,US,Débito,1,Físico (TPV),0,0,50043.0,0
73701,6287,2025-11-08 21:29:00,21,415,0,Electrónica,22.08,0,ES,ES,Débito,1,Físico (TPV),0,0,77157.0,0
71748,4058,2025-11-08 21:30:00,21,12,1,Suscripciones,11.46,1,JP,JP,Crédito,0,Móvil,0,0,1072.0,0
51542,3653,2025-11-08 21:35:00,21,553,1,Electrónica,15.95,0,GB,GB,Débito,1,Físico (TPV),0,0,16605.0,0
35035,7177,2025-11-08 21:36:00,21,806,0,Restaurante,1.05,1,ES,ES,Crédito,0,Móvil,0,0,64547.0,0
75266,6683,2025-11-08 21:41:00,21,479,1,Supermercado,45.23,1,IT,IT,Crédito,1,Móvil,0,0,8715.0,0
30803,67,2025-11-08 21:44:00,21,1016,0,Supermercado,145.21,1,US,US,Débito,1,Desktop,0,0,16141.0,0
45824,8049,2025-11-08 21:47:00,21,202,1,Salud,3.81,0,ES,ES,Crédito,1,Físico (TPV),0,0,30093.0,0
85275,2988,2025-11-08 21:51:00,21,390,0,Restaurante,15.27,0,CN,CN,Prepago,1,Físico (TPV),0,0,22165.0,0
77145,8913,2025-11-08 21:57:00,21,202,1,Supermercado,6.35,0,ES,ES,Débito,1,Físico (TPV),0,0,23989.0,0
26814,1449,2025-11-08 21:58:00,21,1025,1,Suscripciones,10.84,1,US,US,Débito,1,Móvil,0,0,22260.0,0
83598,5637,2025-11-08 22:02:00,22,169,1,Viajes,12.57,1,ES,ES,Débito,1,Móvil,0,0,105537.0,0
33063,3302,2025-11-08 22:07:00,22,280,1,Restaurante,12.41,0,ES,ES,Crédito,1,Físico (TPV),0,0,10421.0,0
68558,4342,2025-11-08 22:08:00,22,1487,1,Salud,3.07,0,RU,FR,Débito,1,Físico (TPV),0,0,12104.0,0
13644,9039,2025-11-08 22:10:00,22,1388,1,Restaurante,5.15,0,ES,ES,Débito,1,Físico (TPV),0,0,136023.0,0
30999,5517,2025-11-08 22:12:00,22,1144,1,Restaurante,0.98,0,ES,ES,Débito,1,Físico (TPV),0,0,46788.0,0
18902,2916,2025-11-08 22:21:00,22,112,1,Restaurante,6.3,0,IT,IT,Crédito,1,Físico (TPV),0,0,4607.0,0
47460,5175,2025-11-08 22:27:00,22,1220,0,Suscripciones,3.99,0,PT,PT,Débito,1,Físico (TPV),0,0,86554.0,0
85393,2685,2025-11-08 22:28:00,22,1429,1,Electrónica,19.45,0,ES,ES,Débito,1,Físico (TPV),0,0,27692.0,0
78907,291,2025-11-08 22:31:00,22,606,1,Salud,6.19,1,US,US,Débito,1,Móvil,0,0,49289.0,0
11460,6681,2025-11-08 22:38:00,22,549,1,Restaurante,84.6,1,ES,ES,Crédito,0,Desktop,0,1,30486.0,0
20565,8262,2025-11-08 22:39:00,22,1439,1,Viajes,15.42,1,ES,ES,Débito,0,Móvil,1,0,63366.0,0
63081,7803,2025-11-08 22:39:00,22,1454,1,Suscripciones,5.22,1,ES,ES,Débito,1,Móvil,0,0,77507.0,0
80483,4586,2025-11-08 22:59:00,22,363,1,Restaurante,2.85,0,ES,ES,Débito,1,Físico (TPV),0,0,18780.0,0
93683,8719,2025-11-08 23:07:00,23,983,1,Supermercado,11.72,1,ES,ES,Débito,1,Móvil,0,0,7220.0,0
73183,340,2025-11-08 23:07:00,23,969,1,Salud,51.01,1,RU,RU,Débito,1,Desktop,0,1,9804.0,0
84232,4317,2025-11-08 23:16:00,23,1451,1,Supermercado,29.77,1,PT,PT,Débito,1,Móvil,0,0,94109.0,0
27766,1276,2025-11-08 23:19:00,23,302,1,Supermercado,12.87,1,US,US,Crédito,1,Móvil,0,0,53613.0,0
66873,6064,2025-11-08 23:22:00,23,1363,1,Restaurante,59.29,0,GB,GB,Débito,1,Físico (TPV),0,0,32764.0,0
71057,1625,2025-11-08 23:27:00,23,595,1,Supermercado,17.72,0,ES,ES,Prepago,1,Físico (TPV),0,0,95296.0,0
14399,7255,2025-11-08 23:31:00,23,1206,1,Suscripciones,60.82,0,ES,ES,Débito,1,Físico (TPV),0,0,105955.0,0
92052,2553,2025-11-08 23:35:00,23,210,1,Restaurante,6.81,1,IT,BR,Débito,1,Móvil,0,0,1247.0,0
64202,496,2025-11-08 23:37:00,23,777,1,Suscripciones,2.6,0,ES,ES,Débito,1,Físico (TPV),0,0,77378.0,0
206,6250,2025-11-08 23:40:00,23,1160,0,Supermercado,11.05,1,FR,FR,Débito,1,Móvil,0,0,31810.0,0
92121,1700,2025-11-08 23:45:00,23,126,0,Supermercado,10.49,0,ES,ES,Crédito,1,Físico (TPV),0,0,132417.0,0
28697,6110,2025-11-08 23:46:00,23,1027,0,Restaurante,10.09,1,ES,ES,Crédito,1,Desktop,0,0,13175.0,0
84874,1671,2025-11-08 23:51:00,23,410,1,Restaurante,4.59,1,ES,ES,Débito,1,Móvil,0,0,44872.0,0
89187,1951,2025-11-08 23:52:00,23,555,1,Supermercado,31.95,0,ES,PT,Débito,1,Físico (TPV),0,0,31658.0,0
10819,2996,2025-11-08 23:54:00,23,102,1,Restaurante,23.75,1,ES,ES,Débito,1,Móvil,0,0,38583.0,0
67886,9711,2025-11-09 00:03:00,0,1292,1,Supermercado,4.55,0,ES,ES,Crédito,1,Físico (TPV),0,0,59814.0,0
62311,9710,2025-11-09 00:12:00,0,1213,0,Supermercado,7.98,1,GB,GB,Débito,0,Móvil,0,0,96670.0,0
37937,9711,2025-11-09 00:17:00,0,1292,1,Restaurante,108.85,1,ES,ES,Crédito,1,Desktop,0,1,14.0,0
19681,7076,2025-11-09 00:23:00,0,508,1,Electrónica,460.35,1,MX,MX,Crédito,1,Desktop,0,1,7112.0,0
50548,6014,2025-11-09 00:44:00,0,477,1,Supermercado,40.68,1,IT,IT,Crédito,1,Móvil,0,0,72884.0,0
4726,7783,2025-11-09 00:51:00,0,187,0,Suscripciones,21.15,1,ES,RU,Crédito,1,Móvil,0,0,105847.0,0
14816,9393,2025-11-09 01:01:00,1,778,1,Salud,27.32,1,ES,ES,Crédito,1,Móvil,0,1,84523.0,0
28929,5324,2025-11-09 01:02:00,1,297,1,Restaurante,34.96,1,MX,MX,Crédito,1,Móvil,0,0,23040.0,0
63213,6984,2025-11-09 01:09:00,1,893,1,Electrónica,21.5,1,CN,CN,Débito,1,Móvil,0,0,53627.0,0
52524,3180,2025-11-09 01:14:00,1,903,1,Supermercado,2.12,0,ES,ES,Débito,1,Físico (TPV),0,0,23166.0,0
20934,7788,2025-11-09 01:20:00,1,936,1,Supermercado,22.23,1,ES,ES,Débito,0,Desktop,0,0,15269.0,0
46657,5485,2025-11-09 01:24:00,1,494,1,Restaurante,60.67,1,PT,PT,Débito,1,Móvil,0,1,28542.0,0
50302,1420,2025-11-09 01:29:00,1,688,1,Restaurante,9.59,1,ES,ES,Crédito,0,Móvil,0,1,44899.0,0
3185,1096,2025-11-09 01:30:00,1,114,1,Supermercado,10.15,0,ES,ES,Crédito,1,Físico (TPV),0,0,47080.0,0
82204,7615,2025-11-09 01:35:00,1,1464,1,Suscripciones,11.68,0,ES,ES,Débito,1,Físico (TPV),0,0,68075.0,0
76160,8263,2025-11-09 01:37:00,1,172,1,Suscripciones,92.53,1,ES,ES,Débito,0,Móvil,0,1,88314.0,0
65482,7860,2025-11-09 01:47:00,1,385,1,Restaurante,64.24,0,ES,ES,Débito,1,Físico (TPV),0,0,34310.0,0
92483,212,2025-11-09 01:47:00,1,280,1,Suscripciones,26.01,0,ES,ES,Débito,1,Físico (TPV),0,0,49098.0,0
44371,5244,2025-11-09 01:48:00,1,983,1,Suscripciones,24.09,0,ES,MX,Débito,1,Físico (TPV),0,0,58316.0,1
78888,3326,2025-11-09 01:51:00,1,1103,0,Supermercado,5.63,1,IT,IT,Débito,0,Desktop,0,0,30106.0,0
97244,5027,2025-11-09 01:52:00,1,164,1,Restaurante,10.15,1,ES,JP,Crédito,1,Móvil,0,0,65540.0,1
583,4598,2025-11-09 01:55:00,1,239,1,Suscripciones,6.09,0,ES,RU,Débito,1,Físico (TPV),0,0,43505.0,1
91537,310,2025-11-09 01:56:00,1,441,0,Supermercado,17.39,1,ES,CN,Crédito,1,Desktop,0,0,18739.0,0
96273,8997,2025-11-09 02:00:00,2,67,1,Supermercado,2.02,0,ES,ES,Débito,1,Físico (TPV),0,0,139267.0,0
80041,9108,2025-11-09 02:01:00,2,800,1,Supermercado,26.82,0,CN,CN,Débito,1,Físico (TPV),0,0,17513.0,0
15329,6402,2025-11-09 02:10:00,2,856,1,Viajes,68.39,1,ES,ES,Débito,1,Móvil,0,1,17267.0,0
48701,1272,2025-11-09 02:12:00,2,1277,1,Restaurante,39.89,0,GB,GB,Débito,1,Físico (TPV),0,0,98667.0,0
31874,6537,2025-11-09 02:23:00,2,805,1,Restaurante,7.88,0,GB,GB,Débito,1,Físico (TPV),0,0,116499.0,0
67367,9592,2025-11-09 02:25:00,2,743,0,Supermercado,20.7,1,ES,ES,Débito,0,Móvil,0,0,65372.0,0
47508,8452,2025-11-09 02:26:00,2,255,1,Supermercado,20.0,1,US,US,Débito,1,Móvil,0,0,19086.0,0
23675,9963,2025-11-09 02:26:00,2,936,1,Supermercado,138.4,0,ES,ES,Débito,1,Físico (TPV),0,0,46882.0,0
28727,6946,2025-11-09 02:40:00,2,1092,1,Supermercado,10.16,1,ES,ES,Crédito,1,Móvil,0,0,2171.0,0
87748,5272,2025-11-09 02:41:00,2,179,1,Supermercado,139.74,1,ES,ES,Débito,1,Desktop,0,0,62640.0,0
17580,5631,2025-11-09 02:43:00,2,1208,1,Restaurante,8.6,1,US,US,Débito,0,Móvil,0,0,249721.0,0
71607,6383,2025-11-09 02:44:00,2,897,1,Restaurante,8.55,1,FR,FR,Débito,0,Móvil,0,0,9434.0,0
63725,4202,2025-11-09 02:46:00,2,367,1,Supermercado,77.54,0,US,US,Crédito,1,Físico (TPV),0,0,24425.0,0
6371,668,2025-11-09 02:49:00,2,1257,1,Suscripciones,4.4,1,ES,ES,Débito,0,Móvil,0,0,65091.0,0
17583,2841,2025-11-09 02:50:00,2,292,1,Suscripciones,1.96,0,ES,US,Débito,1,Físico (TPV),0,0,72412.0,1
24371,5257,2025-11-09 02:50:00,2,533,1,Salud,20.85,1,ES,ES,Débito,0,Móvil,0,1,34764.0,0
67968,175,2025-11-09 02:57:00,2,1202,1,Viajes,22.56,1,ES,US,Débito,0,Móvil,0,0,99535.0,0
64208,4806,2025-11-09 03:02:00,3,267,0,Restaurante,34.94,1,US,US,Prepago,1,Móvil,0,0,26014.0,0
66856,4761,2025-11-09 03:02:00,3,971,1,Supermercado,19.85,0,ES,ES,Débito,1,Físico (TPV),0,0,8842.0,0
11733,2553,2025-11-09 03:03:00,3,210,1,Electrónica,4.35,0,ES,ES,Débito,1,Físico (TPV),0,0,208.0,0
24980,800,2025-11-09 03:07:00,3,973,1,Supermercado,9.59,1,ES,ES,Crédito,0,Tablet,0,0,16556.0,0
58371,7378,2025-11-09 03:14:00,3,1202,1,Restaurante,374.89,1,MX,MX,Débito,1,Desktop,0,0,18441.0,0
31591,7437,2025-11-09 03:24:00,3,1359,0,Electrónica,20.1,1,ES,DE,Débito,0,Desktop,0,0,34151.0,1
41377,3829,2025-11-09 03:26:00,3,689,1,Suscripciones,10.58,0,FR,FR,Débito,1,Físico (TPV),0,0,31583.0,0
67163,2062,2025-11-09 03:42:00,3,1170,1,Supermercado,7.16,1,ES,ES,Prepago,1,Móvil,0,0,3290.0,0
92829,505,2025-11-09 03:49:00,3,971,1,Supermercado,10.88,1,DE,DE,Débito,0,Móvil,0,0,11453.0,0
91033,6084,2025-11-09 03:50:00,3,393,0,Electrónica,109.25,0,ES,ES,Crédito,1,Físico (TPV),0,0,24084.0,0
21961,9583,2025-11-09 04:02:00,4,992,1,Viajes,100.99,1,ES,ES,Débito,1,Desktop,0,0,129550.0,0
77002,4286,2025-11-09 04:03:00,4,178,1,Supermercado,22.88,1,ES,ES,Débito,0,Móvil,0,0,194881.0,0
37930,9662,2025-11-09 04:06:00,4,440,1,Salud,11.06,1,FR,FR,Débito,1,Móvil,0,0,28820.0,0
23992,7181,2025-11-09 04:15:00,4,1431,1,Supermercado,104.42,1,ES,ES,Crédito,1,Tablet,0,0,8973.0,0
95475,8335,2025-11-09 04:21:00,4,605,1,Restaurante,54.99,1,RU,RU,Débito,1,Desktop,0,1,26364.0,0
11969,940,2025-11-09 04:21:00,4,1300,1,Viajes,8.2,0,ES,ES,Débito,1,Físico (TPV),0,0,20593.0,0
87459,289,2025-11-09 04:22:00,4,883,1,Supermercado,252.8,1,ES,ES,Débito,1,Móvil,0,0,33927.0,0
12112,9025,2025-11-09 04:22:00,4,536,1,Restaurante,16.01,1,ES,ES,Crédito,1,Desktop,0,0,38320.0,0
70702,7190,2025-11-09 04:36:00,4,1336,1,Restaurante,36.2,0,ES,ES,Débito,1,Físico (TPV),0,0,188761.0,0
36217,7808,2025-11-09 04:38:00,4,820,1,Supermercado,31.37,0,PT,PT,Débito,1,Físico (TPV),0,0,2746.0,0
90834,7172,2025-11-09 04:45:00,4,860,1,Supermercado,10.09,1,ES,ES,Prepago,0,Desktop,0,0,95738.0,0
18168,9375,2025-11-09 04:50:00,4,282,0,Electrónica,3.62,0,JP,JP,Débito,1,Físico (TPV),0,0,4452.0,0
82417,7383,2025-11-09 04:51:00,4,1129,1,Restaurante,88.42,0,FR,FR,Débito,1,Físico (TPV),0,0,95571.0,0
52622,3593,2025-11-09 04:56:00,4,395,1,Supermercado,61.71,1,US,US,Débito,1,Móvil,0,1,56567.0,0
90557,1341,2025-11-09 04:57:00,4,165,1,Salud,2.04,1,ES,ES,Débito,0,Móvil,0,0,18880.0,0
67018,7030,2025-11-09 05:01:00,5,806,1,Supermercado,3.84,1,BR,BR,Crédito,1,Tablet,0,0,67505.0,0
38476,5667,2025-11-09 05:02:00,5,1004,1,Suscripciones,43.1,0,ES,ES,Débito,1,Físico (TPV),0,0,36854.0,0
89223,7308,2025-11-09 05:06:00,5,1343,1,Supermercado,125.81,0,FR,FR,Débito,1,Físico (TPV),0,0,66925.0,0
1687,1540,2025-11-09 05:09:00,5,709,1,Electrónica,224.91,1,ES,ES,Crédito,0,Móvil,0,1,74595.0,0
20433,6423,2025-11-09 05:17:00,5,92,1,Supermercado,16.83,1,BR,BR,Crédito,1,Móvil,0,0,18998.0,0
83647,9635,2025-11-09 05:26:00,5,1136,1,Suscripciones,22.47,1,ES,ES,Débito,1,Móvil,0,0,39162.0,0
49183,9060,2025-11-09 05:32:00,5,1161,1,Supermercado,6.17,0,ES,ES,Débito,1,Físico (TPV),0,0,272443.0,0
1036,7052,2025-11-09 05:33:00,5,528,1,Restaurante,46.7,1,ES,ES,Crédito,1,Móvil,0,0,5477.0,0
9382,4619,2025-11-09 05:34:00,5,696,1,Supermercado,2.84,0,ES,ES,Crédito,1,Físico (TPV),0,0,41907.0,0
55682,8615,2025-11-09 05:35:00,5,1439,1,Restaurante,37.52,0,ES,ES,Débito,1,Físico (TPV),0,0,77495.0,0
67207,6202,2025-11-09 05:40:00,5,807,1,Restaurante,8.28,1,ES,ES,Débito,0,Desktop,0,0,8703.0,0
17020,2387,2025-11-09 05:42:00,5,408,0,Suscripciones,40.27,0,IT,IT,Débito,1,Físico (TPV),0,0,25473.0,0
56830,7793,2025-11-09 06:01:00,6,951,1,Suscripciones,1.15,0,ES,ES,Débito,1,Físico (TPV),0,0,110516.0,0
20942,5500,2025-11-09 06:17:00,6,453,1,Salud,14.84,0,FR,FR,Débito,1,Físico (TPV),0,0,21185.0,0
2513,4556,2025-11-09 06:22:00,6,303,1,Supermercado,39.66,0,ES,ES,Crédito,1,Físico (TPV),0,0,109822.0,0
78977,6167,2025-11-09 06:30:00,6,495,0,Electrónica,34.43,1,RU,RU,Débito,1,Móvil,0,0,14304.0,0
82055,8916,2025-11-09 06:45:00,6,157,1,Electrónica,3.08,1,ES,ES,Crédito,1,Móvil,0,0,13589.0,0
44591,3129,2025-11-09 06:45:00,6,511,1,Restaurante,3.56,1,FR,FR,Débito,1,Desktop,0,0,21928.0,0
45883,6772,2025-11-09 06:48:00,6,504,1,Supermercado,51.46,1,ES,ES,Débito,1,Móvil,0,1,76071.0,0
30694,5061,2025-11-09 06:54:00,6,519,1,Supermercado,15.03,0,US,US,Crédito,1,Físico (TPV),0,0,5439.0,0
28921,3016,2025-11-09 07:01:00,7,1039,1,Supermercado,4.39,1,GB,GB,Débito,0,Desktop,0,0,93906.0,0
19469,9777,2025-11-09 07:04:00,7,650,1,Restaurante,5.86,1,ES,ES,Débito,1,Móvil,0,0,82826.0,0
57185,9710,2025-11-09 07:06:00,7,1213,0,Supermercado,24.59,1,FR,FR,Débito,1,Móvil,0,0,414.0,0
85698,6750,2025-11-09 07:15:00,7,973,1,Supermercado,3.07,1,ES,ES,Débito,1,Desktop,0,0,34824.0,0
42821,5927,2025-11-09 07:17:00,7,523,1,Supermercado,12.19,1,US,US,Débito,1,Tablet,0,0,35847.0,0
14557,3100,2025-11-09 07:32:00,7,503,0,Restaurante,78.87,0,ES,ES,Crédito,1,Físico (TPV),0,0,256086.0,0
26013,5717,2025-11-09 07:37:00,7,164,1,Electrónica,41.18,1,BR,BR,Crédito,1,Móvil,0,0,1637.0,0
93263,6789,2025-11-09 07:38:00,7,1145,1,Salud,11.07,1,GB,GB,Débito,1,Desktop,0,0,80555.0,0
54411,2365,2025-11-09 07:43:00,7,356,1,Restaurante,31.3,0,DE,DE,Débito,1,Físico (TPV),0,0,20498.0,0
90643,8508,2025-11-09 07:48:00,7,1129,1,Restaurante,87.26,1,ES,ES,Débito,0,Móvil,0,0,7202.0,0
94933,4253,2025-11-09 07:56:00,7,322,1,Supermercado,71.08,0,ES,ES,Crédito,1,Físico (TPV),0,0,64704.0,0
86855,1685,2025-11-09 07:56:00,7,1030,0,Electrónica,8.01,1,ES,ES,Débito,1,Móvil,0,0,90659.0,0
6627,5419,2025-11-09 07:57:00,7,1094,1,Supermercado,19.16,1,ES,ES,Débito,0,Desktop,0,0,91197.0,0
97599,2488,2025-11-09 08:00:00,8,1145,1,Salud,10.07,0,FR,FR,Crédito,1,Físico (TPV),0,0,30436.0,0
5169,6181,2025-11-09 08:03:00,8,130,1,Supermercado,31.01,0,ES,ES,Débito,1,Físico (TPV),0,0,51739.0,0
8227,6289,2025-11-09 08:04:00,8,78,1,Viajes,106.78,0,ES,ES,Crédito,1,Físico (TPV),0,0,8824.0,0
30638,4762,2025-11-09 08:09:00,8,1123,1,Supermercado,1.64,0,ES,ES,Prepago,1,Físico (TPV),0,0,61399.0,0
89385,3862,2025-11-09 08:11:00,8,996,1,Supermercado,61.69,0,ES,ES,Débito,1,Físico (TPV),0,0,15083.0,0
74184,4937,2025-11-09 08:17:00,8,1444,1,Electrónica,6.27,0,ES,ES,Crédito,1,Físico (TPV),0,0,3135.0,0
7201,4471,2025-11-09 08:17:00,8,1273,1,Salud,12.23,1,ES,ES,Débito,1,Móvil,0,0,5935.0,0
7063,1868,2025-11-09 08:19:00,8,111,1,Salud,11.74,1,ES,ES,Débito,0,Móvil,0,1,15595.0,0
72416,1252,2025-11-09 08:21:00,8,379,1,Supermercado,7.79,1,MX,MX,Débito,1,Móvil,0,0,39538.0,0
51829,1788,2025-11-09 08:30:00,8,425,0,Supermercado,2.81,1,BR,BR,Débito,1,Desktop,0,0,66867.0,0
22272,1790,2025-11-09 08:34:00,8,610,1,Restaurante,1.13,0,IT,IT,Débito,1,Físico (TPV),0,0,78022.0,0
93728,2836,2025-11-09 08:38:00,8,1045,1,Supermercado,26.97,1,ES,ES,Débito,1,Móvil,0,0,70723.0,0
66842,9814,2025-11-09 08:40:00,8,1193,1,Salud,21.11,1,JP,JP,Prepago,1,Móvil,0,0,4958.0,0
21437,3173,2025-11-09 08:42:00,8,777,1,Salud,36.88,1,ES,ES,Débito,1,Desktop,0,0,18433.0,0
9001,1491,2025-11-09 08:53:00,8,488,1,Restaurante,20.11,1,ES,ES,Débito,1,Desktop,0,0,67298.0,0
76196,7729,2025-11-09 08:55:00,8,487,1,Salud,8.82,1,ES,ES,Débito,1,Móvil,0,0,26860.0,0
62297,218,2025-11-09 09:01:00,9,458,1,Restaurante,48.89,0,FR,FR,Crédito,1,Físico (TPV),0,0,79563.0,0
72191,5589,2025-11-09 09:04:00,9,864,1,Electrónica,23.36,1,ES,ES,Débito,0,Móvil,0,0,58418.0,1
66786,279,2025-11-09 09:09:00,9,1186,1,Supermercado,25.33,0,ES,ES,Débito,1,Físico (TPV),0,0,21197.0,0
86484,3473,2025-11-09 09:10:00,9,1255,1,Restaurante,13.28,1,ES,ES,Débito,1,Tablet,0,0,46258.0,0
3776,7681,2025-11-09 09:10:00,9,465,0,Electrónica,33.77,1,PT,PT,Débito,1,Desktop,0,0,25134.0,0
69435,3442,2025-11-09 09:18:00,9,1443,1,Supermercado,41.93,1,IT,IT,Crédito,1,Móvil,0,0,26519.0,0
19606,7480,2025-11-09 09:20:00,9,507,1,Suscripciones,30.73,0,US,US,Débito,1,Físico (TPV),0,0,141404.0,0
36830,3853,2025-11-09 09:24:00,9,1317,1,Viajes,7.16,1,ES,ES,Crédito,1,Desktop,0,0,44770.0,0
41342,2608,2025-11-09 09:44:00,9,1069,1,Electrónica,208.43,0,ES,ES,Débito,1,Físico (TPV),0,0,65047.0,0
83044,3596,2025-11-09 09:50:00,9,1372,1,Suscripciones,80.17,1,ES,ES,Débito,1,Móvil,0,1,31455.0,0
10946,4239,2025-11-09 09:51:00,9,1212,1,Supermercado,5.44,1,ES,ES,Crédito,1,Móvil,0,0,24728.0,0
69761,7597,2025-11-09 09:54:00,9,1276,1,Restaurante,0.69,0,ES,ES,Crédito,1,Físico (TPV),0,0,50023.0,0
562,397,2025-11-09 09:57:00,9,747,1,Supermercado,90.15,0,CN,CN,Débito,1,Físico (TPV),0,0,3661.0,0
69821,4661,2025-11-09 10:04:00,10,1256,0,Suscripciones,46.49,1,ES,CN,Débito,1,Móvil,0,1,49298.0,0
64952,228,2025-11-09 10:07:00,10,855,0,Restaurante,163.18,0,CN,CN,Débito,1,Físico (TPV),0,0,4775.0,0
80695,3065,2025-11-09 10:14:00,10,858,1,Suscripciones,21.75,1,ES,ES,Débito,1,Móvil,0,1,32781.0,0
72944,53,2025-11-09 10:20:00,10,1012,1,Supermercado,22.63,1,ES,ES,Débito,0,Móvil,0,1,17093.0,0
97581,3614,2025-11-09 10:23:00,10,1333,0,Restaurante,5.04,0,ES,ES,Débito,1,Físico (TPV),0,0,26086.0,0
99927,4371,2025-11-09 10:29:00,10,697,1,Restaurante,13.69,1,ES,ES,Crédito,1,Móvil,0,0,4710.0,0
3948,5471,2025-11-09 10:36:00,10,247,1,Suscripciones,16.11,1,ES,ES,Crédito,1,Desktop,0,0,29959.0,0
54125,4441,2025-11-09 10:36:00,10,835,1,Restaurante,31.45,0,ES,ES,Crédito,1,Físico (TPV),0,0,26120.0,0
6040,9133,2025-11-09 10:40:00,10,1462,1,Restaurante,38.73,1,US,US,Débito,1,Móvil,0,0,14080.0,0
52105,8813,2025-11-09 10:43:00,10,556,1,Restaurante,67.82,1,ES,ES,Crédito,0,Móvil,0,1,47568.0,0
88304,4217,2025-11-09 10:46:00,10,1489,1,Restaurante,17.28,1,DE,DE,Crédito,0,Desktop,0,0,84983.0,0
87199,8502,2025-11-09 11:08:00,11,662,0,Restaurante,85.73,1,ES,ES,Débito,1,Móvil,0,1,5591.0,0
60451,4925,2025-11-09 11:11:00,11,520,1,Salud,27.9,1,ES,ES,Crédito,0,Móvil,0,0,31833.0,0
47167,9188,2025-11-09 11:17:00,11,784,1,Supermercado,20.86,1,GB,GB,Débito,1,Móvil,0,0,11202.0,0
5349,1942,2025-11-09 11:22:00,11,543,1,Suscripciones,6.87,1,ES,ES,Crédito,1,Móvil,0,0,13296.0,0
40423,110,2025-11-09 11:26:00,11,1092,0,Suscripciones,5.98,1,FR,MX,Débito,1,Móvil,0,0,4439.0,0
58927,8289,2025-11-09 11:34:00,11,979,1,Electrónica,112.05,1,ES,ES,Débito,1,Desktop,0,1,15527.0,0
96650,6253,2025-11-09 11:36:00,11,391,1,Supermercado,6.36,0,ES,ES,Crédito,1,Físico (TPV),0,0,113406.0,0
29129,4530,2025-11-09 11:52:00,11,1005,1,Restaurante,41.53,1,MX,MX,Débito,1,Tablet,0,0,12814.0,0
17655,7887,2025-11-09 11:58:00,11,674,1,Restaurante,22.36,0,ES,ES,Débito,1,Físico (TPV),0,0,15980.0,0
1236,1506,2025-11-09 12:09:00,12,1141,0,Supermercado,139.16,1,US,US,Débito,1,Desktop,0,1,36863.0,0
70818,9227,2025-11-09 12:11:00,12,366,1,Supermercado,50.22,0,ES,ES,Débito,1,Físico (TPV),0,0,72830.0,0
22853,9643,2025-11-09 12:11:00,12,139,1,Salud,23.37,0,ES,ES,Débito,1,Físico (TPV),0,0,94580.0,0
11749,4045,2025-11-09 12:15:00,12,1442,1,Restaurante,10.94,0,ES,ES,Crédito,1,Físico (TPV),0,0,119916.0,0
1099,6549,2025-11-09 12:16:00,12,905,1,Viajes,71.81,1,IT,IT,Débito,1,Móvil,0,1,61843.0,0
44824,6808,2025-11-09 12:32:00,12,122,1,Suscripciones,9.83,1,ES,JP,Débito,1,Móvil,0,0,42151.0,0
1447,1302,2025-11-09 12:35:00,12,339,0,Supermercado,4.82,0,ES,US,Crédito,1,Físico (TPV),0,0,35375.0,0
8702,7698,2025-11-09 12:43:00,12,528,1,Salud,106.55,0,ES,ES,Crédito,1,Físico (TPV),0,0,52476.0,0
6951,7739,2025-11-09 12:46:00,12,329,1,Restaurante,165.83,1,ES,ES,Débito,1,Desktop,0,1,85523.0,0
27687,2194,2025-11-09 12:47:00,12,547,1,Electrónica,23.47,1,ES,ES,Débito,0,Móvil,0,1,125002.0,0
23583,9598,2025-11-09 12:47:00,12,1469,1,Electrónica,26.41,1,FR,FR,Débito,1,Móvil,0,0,35938.0,0
459,2917,2025-11-09 12:51:00,12,70,1,Suscripciones,12.56,1,BR,BR,Débito,1,Móvil,0,0,17152.0,0
84939,1948,2025-11-09 12:54:00,12,1424,1,Supermercado,7.05,0,ES,ES,Prepago,1,Físico (TPV),0,0,73320.0,0
1986,6150,2025-11-09 13:02:00,13,15,1,Suscripciones,72.09,1,ES,ES,Crédito,1,Desktop,0,1,42955.0,0
17172,4229,2025-11-09 13:07:00,13,82,1,Supermercado,37.56,1,BR,BR,Crédito,1,Móvil,0,0,75571.0,0
43610,1311,2025-11-09 13:08:00,13,228,1,Salud,75.15,0,ES,ES,Débito,1,Físico (TPV),0,0,34036.0,0
64610,8522,2025-11-09 13:23:00,13,1185,1,Supermercado,7.07,0,ES,ES,Débito,1,Físico (TPV),0,0,20207.0,0
62724,7935,2025-11-09 13:23:00,13,661,1,Salud,7.95,1,ES,ES,Débito,0,Tablet,0,1,6454.0,0
17941,9074,2025-11-09 13:36:00,13,1441,0,Suscripciones,29.44,1,ES,ES,Débito,1,Móvil,0,0,8337.0,0
